ID  MINE      GT       VEL   DIFF   DUR    GROUP_ID
510  Fixation  Fixation  4.5   1.9  434.0  19
511  Fixation  Fixation  9.0   4.5  434.0  19
512  Fixation  Fixation  9.1   0.1  434.0  19
513  Fixation  Fixation  2.6   -6.5  434.0  19
514  Fixation  Fixation  3.4   0.8  434.0  19
515  Fixation  Fixation  18.3   14.8  434.0  19
516  Fixation  Fixation  10.0   -8.3  434.0  19
517  Fixation  Fixation  5.9   -4.1  434.0  19
518  Fixation  Fixation  6.7   0.8  434.0  19
519  Fixation  Fixation  22.6   16.0  434.0  19
520  Fixation  Fixation  7.1   -15.5  434.0  19
521  Fixation  Fixation  24.9   17.7  434.0  19
522  Fixation  Fixation  6.1   -18.8  434.0  19
523  Fixation  Fixation  4.1   -1.9  434.0  19
524  Fixation  Fixation  10.9   6.8  434.0  19
525  Fixation  Fixation  11.0   0.1  434.0  19
526  Fixation  Fixation  2.6   -8.4  434.0  19
527  Fixation  Fixation  8.9   6.3  434.0  19
528  Fixation  Fixation  17.5   8.6  434.0  19
529  Fixation  Fixation  9.8   -7.7  434.0  19
530  Fixation  Fixation  13.1   3.3  434.0  19
531  Saccade  Saccade  162.4   149.3  66.0  20
532  Saccade  Saccade  169.0   6.7  66.0  20
533  Saccade  Saccade  127.6   -41.4  66.0  20
534  Saccade  Saccade  32.5   -95.1  66.0  20
535  Fixation  Fixation  21.5   -11.0  234.0  20
536  Fixation  Fixation  10.1   -11.5  234.0  20
537  Fixation  Fixation  12.2   2.2  234.0  20
538  Fixation  Fixation  19.9   7.7  234.0  20
539  Fixation  Fixation  10.2   -9.7  234.0  20
540  Fixation  Fixation  3.6   -6.6  234.0  20
541  Fixation  Fixation  10.6   7.0  234.0  20
542  Fixation  Fixation  21.6   11.0  234.0  20
543  Fixation  Fixation  8.9   -12.7  234.0  20
544  Fixation  Fixation  2.9   -6.0  234.0  20
545  Fixation  Fixation  20.6   17.6  234.0  20
546  Fixation  Fixation  15.8   -4.7  234.0  20
547  Fixation  Fixation  5.9   -10.0  234.0  20
548  Fixation  Fixation  15.9   10.0  234.0  20
549  Saccade  Saccade  158.3   142.5  33.0  21
550  Saccade  Saccade  111.0   -47.4  33.0  21
551  Fixation  Fixation  3.3   -107.6  100.0  21
552  Fixation  Fixation  26.0   22.7  100.0  21
553  Fixation  Fixation  11.1   -14.9  100.0  21
554  Fixation  Fixation  7.9   -3.2  100.0  21
555  Fixation  Fixation  7.7   -0.2  100.0  21
556  Fixation  Fixation  16.1   8.4  100.0  21
557  Saccade  Saccade  36.8   20.7  17.0  22
558  EyesNotFound  EyesNotFound  nan   nan  216.0  3
559  EyesNotFound  EyesNotFound  nan   nan  216.0  3
560  EyesNotFound  EyesNotFound  nan   nan  216.0  3
561  EyesNotFound  EyesNotFound  nan   nan  216.0  3
562  EyesNotFound  EyesNotFound  nan   nan  216.0  3
563  EyesNotFound  EyesNotFound  nan   nan  216.0  3
564  EyesNotFound  EyesNotFound  nan   nan  216.0  3
565  EyesNotFound  EyesNotFound  nan   nan  216.0  3
566  EyesNotFound  EyesNotFound  nan   nan  216.0  3
567  EyesNotFound  EyesNotFound  nan   nan  216.0  3
568  EyesNotFound  EyesNotFound  nan   nan  216.0  3
569  EyesNotFound  EyesNotFound  nan   nan  216.0  3
570  EyesNotFound  EyesNotFound  nan   nan  216.0  3
571  Saccade  Saccade  nan   nan  34.0  23
572  Saccade  Saccade  86.6   nan  34.0  23
573  Fixation  Fixation  19.0   -67.6  16.0  22
574  Saccade  Saccade  33.8   14.8  17.0  24
575  Fixation  Fixation  9.4   -24.4  217.0  23
576  Fixation  Fixation  9.0   -0.4  217.0  23
577  Fixation  Fixation  15.3   6.3  217.0  23
578  Fixation  Fixation  7.9   -7.4  217.0  23
579  Fixation  Fixation  10.2   2.3  217.0  23
580  Fixation  Fixation  3.6   -6.6  217.0  23
581  Fixation  Fixation  5.6   2.0  217.0  23
582  Fixation  Fixation  2.4   -3.2  217.0  23
583  Fixation  Fixation  4.0   1.5  217.0  23
584  Fixation  Fixation  4.2   0.3  217.0  23
585  Fixation  Fixation  1.8   -2.4  217.0  23
586  Fixation  Fixation  1.0   -0.8  217.0  23
587  Fixation  Fixation  10.2   9.2  217.0  23
588  Saccade  Saccade  148.7   138.5  50.0  25
589  Saccade  Saccade  225.9   77.3  50.0  25
590  Saccade  Saccade  62.4   -163.5  50.0  25
591  Fixation  Fixation  12.7   -49.7  133.0  24
592  Fixation  Fixation  4.6   -8.1  133.0  24
593  Fixation  Fixation  8.7   4.1  133.0  24
594  Fixation  Fixation  16.1   7.4  133.0  24
595  Fixation  Fixation  6.6   -9.5  133.0  24
596  Fixation  Fixation  10.1   3.5  133.0  24
597  Fixation  Fixation  11.3   1.2  133.0  24
598  Fixation  Fixation  5.1   -6.1  133.0  24
599  Saccade  Saccade  113.9   108.8  33.0  26
600  Saccade  Saccade  151.4   37.4  33.0  26
601  Fixation  Fixation  19.9   -131.5  400.0  25
602  Fixation  Fixation  11.3   -8.6  400.0  25
603  Fixation  Fixation  3.3   -7.9  400.0  25
604  Fixation  Fixation  9.0   5.7  400.0  25
605  Fixation  Fixation  6.0   -3.0  400.0  25
606  Fixation  Fixation  5.7   -0.3  400.0  25
607  Fixation  Fixation  4.6   -1.1  400.0  25
608  Fixation  Fixation  11.1   6.6  400.0  25
609  Fixation  Fixation  13.2   2.0  400.0  25
610  Fixation  Fixation  6.1   -7.1  400.0  25
611  Fixation  Fixation  7.6   1.6  400.0  25
612  Fixation  Fixation  7.3   -0.3  400.0  25
613  Fixation  Fixation  9.4   2.0  400.0  25
614  Fixation  Fixation  5.3   -4.1  400.0  25
615  Fixation  Fixation  4.8   -0.5  400.0  25
616  Fixation  Fixation  7.4   2.6  400.0  25
617  Fixation  Fixation  3.9   -3.5  400.0  25
618  Fixation  Fixation  5.3   1.4  400.0  25
619  Fixation  Fixation  2.9   -2.4  400.0  25
620  Fixation  Fixation  9.8   7.0  400.0  25
621  Fixation  Fixation  4.7   -5.2  400.0  25
622  Fixation  Fixation  8.0   3.3  400.0  25
623  Fixation  Fixation  8.2   0.2  400.0  25
624  Fixation  Fixation  18.4   10.2  400.0  25
625  Saccade  Saccade  213.2   194.9  67.0  27
626  Saccade  Saccade  244.7   31.4  67.0  27
627  Saccade  Saccade  229.0   -15.6  67.0  27
628  Saccade  Saccade  150.5   -78.6  67.0  27
629  Fixation  Fixation  9.3   -141.1  467.0  26
630  Fixation  Fixation  8.7   -0.6  467.0  26
631  Fixation  Fixation  18.2   9.5  467.0  26
632  Fixation  Fixation  6.3   -11.9  467.0  26
633  Fixation  Fixation  19.5   13.1  467.0  26
634  Fixation  Fixation  8.8   -10.7  467.0  26
635  Fixation  Fixation  1.8   -7.0  467.0  26
636  Fixation  Fixation  13.5   11.8  467.0  26
637  Fixation  Fixation  6.0   -7.5  467.0  26
638  Fixation  Fixation  6.7   0.6  467.0  26
639  Fixation  Fixation  18.8   12.1  467.0  26
640  Fixation  Fixation  12.0   -6.8  467.0  26
641  Fixation  Fixation  7.4   -4.6  467.0  26
642  Fixation  Fixation  8.5   1.1  467.0  26
643  Fixation  Fixation  7.1   -1.4  467.0  26
644  Fixation  Fixation  12.1   5.0  467.0  26
645  Fixation  Fixation  6.3   -5.8  467.0  26
646  Fixation  Fixation  13.9   7.6  467.0  26
647  Fixation  Fixation  5.3   -8.6  467.0  26
648  Fixation  Fixation  13.0   7.7  467.0  26
649  Fixation  Fixation  15.7   2.7  467.0  26
650  Fixation  Fixation  20.5   4.9  467.0  26
651  Fixation  Fixation  12.4   -8.2  467.0  26
652  Fixation  Fixation  5.0   -7.4  467.0  26
653  Fixation  Fixation  11.6   6.6  467.0  26
654  Fixation  Fixation  1.9   -9.7  467.0  26
655  Fixation  Fixation  3.3   1.4  467.0  26
656  Fixation  Fixation  6.5   3.2  467.0  26
657  Saccade  Saccade  43.7   37.2  16.0  28
658  Fixation  Fixation  13.3   -30.5  1000.0  27
659  Fixation  Fixation  14.2   0.9  1000.0  27
660  Fixation  Fixation  13.6   -0.6  1000.0  27
661  Fixation  Fixation  10.6   -3.0  1000.0  27
662  Fixation  Fixation  7.6   -3.0  1000.0  27
663  Fixation  Fixation  2.5   -5.1  1000.0  27
664  Fixation  Fixation  16.3   13.8  1000.0  27
665  Fixation  Fixation  8.0   -8.3  1000.0  27
666  Fixation  Fixation  13.7   5.7  1000.0  27
667  Fixation  Fixation  12.3   -1.4  1000.0  27
668  Fixation  Fixation  8.0   -4.3  1000.0  27
669  Fixation  Fixation  9.5   1.5  1000.0  27
670  Fixation  Fixation  10.4   0.8  1000.0  27
671  Fixation  Fixation  11.5   1.1  1000.0  27
672  Fixation  Fixation  4.5   -7.0  1000.0  27
673  Fixation  Fixation  6.2   1.7  1000.0  27
674  Fixation  Fixation  12.1   5.8  1000.0  27
675  Fixation  Fixation  2.3   -9.8  1000.0  27
676  Fixation  Fixation  13.7   11.4  1000.0  27
677  Fixation  Fixation  19.0   5.2  1000.0  27
678  Fixation  Fixation  13.8   -5.1  1000.0  27
679  Fixation  Fixation  5.5   -8.3  1000.0  27
680  Fixation  Fixation  7.8   2.3  1000.0  27
681  Fixation  Fixation  4.6   -3.2  1000.0  27
682  Fixation  Fixation  8.2   3.6  1000.0  27
683  Fixation  Fixation  15.2   7.0  1000.0  27
684  Fixation  Fixation  8.4   -6.7  1000.0  27
685  Fixation  Fixation  7.4   -1.1  1000.0  27
686  Fixation  Fixation  10.6   3.3  1000.0  27
687  Fixation  Fixation  8.9   -1.8  1000.0  27
688  Fixation  Fixation  11.7   2.9  1000.0  27
689  Fixation  Fixation  6.0   -5.8  1000.0  27
690  Fixation  Fixation  11.9   5.9  1000.0  27
691  Fixation  Fixation  5.0   -7.0  1000.0  27
692  Fixation  Fixation  22.2   17.3  1000.0  27
693  Fixation  Fixation  10.4   -11.8  1000.0  27
694  Fixation  Fixation  17.0   6.6  1000.0  27
695  Fixation  Fixation  6.2   -10.8  1000.0  27
696  Fixation  Fixation  8.3   2.1  1000.0  27
697  Fixation  Fixation  26.5   18.2  1000.0  27
698  Fixation  Fixation  19.6   -6.9  1000.0  27
699  Fixation  Fixation  5.7   -13.9  1000.0  27
700  Fixation  Fixation  7.9   2.2  1000.0  27
701  Fixation  Fixation  5.6   -2.3  1000.0  27
702  Fixation  Fixation  9.5   3.9  1000.0  27
703  Fixation  Fixation  4.5   -5.0  1000.0  27
704  Fixation  Fixation  7.1   2.6  1000.0  27
705  Fixation  Fixation  3.9   -3.2  1000.0  27
706  Fixation  Fixation  3.9   -0.0  1000.0  27
707  Fixation  Fixation  2.1   -1.8  1000.0  27
708  Fixation  Fixation  5.9   3.9  1000.0  27
709  Fixation  Fixation  11.6   5.7  1000.0  27
710  Fixation  Fixation  7.3   -4.3  1000.0  27
711  Fixation  Fixation  2.6   -4.7  1000.0  27
712  Fixation  Fixation  7.1   4.4  1000.0  27
713  Fixation  Fixation  7.5   0.5  1000.0  27
714  Fixation  Fixation  13.3   5.8  1000.0  27
715  Fixation  Fixation  11.0   -2.3  1000.0  27
716  Fixation  Fixation  10.8   -0.2  1000.0  27
717  Fixation  Fixation  6.6   -4.2  1000.0  27
718  Saccade  Saccade  220.7   214.1  67.0  29
719  Saccade  Saccade  243.6   22.9  67.0  29
720  Saccade  Saccade  193.0   -50.6  67.0  29
721  Saccade  Saccade  181.6   -11.3  67.0  29
722  Fixation  Fixation  4.8   -176.9  483.0  28
723  Fixation  Fixation  12.1   7.3  483.0  28
724  Fixation  Fixation  18.7   6.6  483.0  28
725  Fixation  Fixation  6.4   -12.3  483.0  28
726  Fixation  Fixation  7.3   0.9  483.0  28
727  Fixation  Fixation  3.7   -3.6  483.0  28
728  Fixation  Fixation  6.7   3.1  483.0  28
729  Fixation  Fixation  12.5   5.8  483.0  28
730  Fixation  Fixation  2.9   -9.6  483.0  28
731  Fixation  Fixation  8.9   6.1  483.0  28
732  Fixation  Fixation  4.7   -4.3  483.0  28
733  Fixation  Fixation  4.5   -0.1  483.0  28
734  Fixation  Fixation  5.5   1.0  483.0  28
735  Fixation  Fixation  5.3   -0.2  483.0  28
736  Fixation  Fixation  6.4   1.1  483.0  28
737  Fixation  Fixation  6.8   0.4  483.0  28
738  Fixation  Fixation  7.4   0.6  483.0  28
739  Fixation  Fixation  1.7   -5.7  483.0  28
740  Fixation  Fixation  7.2   5.5  483.0  28
741  Fixation  Fixation  8.3   1.1  483.0  28
742  Fixation  Fixation  5.5   -2.8  483.0  28
743  Fixation  Fixation  10.9   5.4  483.0  28
744  Fixation  Fixation  15.8   4.9  483.0  28
745  Fixation  Fixation  6.4   -9.4  483.0  28
746  Fixation  Fixation  13.8   7.4  483.0  28
747  Fixation  Fixation  0.8   -13.0  483.0  28
748  Fixation  Fixation  7.2   6.4  483.0  28
749  Fixation  Fixation  10.5   3.4  483.0  28
750  Fixation  Fixation  7.1   -3.5  483.0  28
751  Saccade  Saccade  40.3   33.2  100.0  30
752  Saccade  Saccade  202.7   162.4  100.0  30
753  Saccade  Saccade  194.8   -7.9  100.0  30
754  Saccade  Saccade  142.9   -52.0  100.0  30
755  Saccade  Saccade  185.9   43.0  100.0  30
756  Saccade  Saccade  161.7   -24.2  100.0  30
757  Fixation  Fixation  19.3   -142.4  284.0  29
758  Fixation  Fixation  17.9   -1.4  284.0  29
759  Fixation  Fixation  6.4   -11.5  284.0  29
760  Fixation  Fixation  1.5   -4.9  284.0  29
761  Fixation  Fixation  13.5   12.0  284.0  29
762  Fixation  Fixation  6.0   -7.5  284.0  29
763  Fixation  Fixation  7.4   1.4  284.0  29
764  Fixation  Fixation  5.8   -1.6  284.0  29
765  Fixation  Fixation  5.7   -0.1  284.0  29
766  Fixation  Fixation  8.1   2.4  284.0  29
767  Fixation  Fixation  1.6   -6.4  284.0  29
768  Fixation  Fixation  6.8   5.2  284.0  29
769  Fixation  Fixation  1.8   -5.0  284.0  29
770  Fixation  Fixation  6.9   5.1  284.0  29
771  Fixation  Fixation  1.6   -5.3  284.0  29
772  Fixation  Fixation  4.4   2.8  284.0  29
773  Fixation  Fixation  3.7   -0.7  284.0  29
774  Saccade  Saccade  157.6   153.8  50.0  31
775  Saccade  Saccade  183.0   25.4  50.0  31
776  Saccade  Saccade  151.0   -32.0  50.0  31
777  Fixation  Fixation  25.5   -125.5  333.0  30
778  Fixation  Fixation  4.2   -21.2  333.0  30
779  Fixation  Fixation  7.8   3.6  333.0  30
780  Fixation  Fixation  8.4   0.6  333.0  30
781  Fixation  Fixation  7.9   -0.5  333.0  30
782  Fixation  Fixation  5.6   -2.4  333.0  30
783  Fixation  Fixation  8.4   2.8  333.0  30
784  Fixation  Fixation  3.0   -5.4  333.0  30
785  Fixation  Fixation  1.7   -1.3  333.0  30
786  Fixation  Fixation  6.8   5.1  333.0  30
787  Fixation  Fixation  12.1   5.3  333.0  30
788  Fixation  Fixation  8.7   -3.4  333.0  30
789  Fixation  Fixation  5.8   -2.9  333.0  30
790  Fixation  Fixation  11.4   5.6  333.0  30
791  Fixation  Fixation  8.3   -3.1  333.0  30
792  Fixation  Fixation  5.2   -3.1  333.0  30
793  Fixation  Fixation  9.2   4.0  333.0  30
794  Fixation  Fixation  7.3   -2.0  333.0  30
795  Fixation  Fixation  6.3   -1.0  333.0  30
796  Fixation  Saccade  29.8   23.6  333.0  30            <----------------------------
797  Saccade  Saccade  202.1   172.3  117.0  32
798  Saccade  Saccade  189.0   -13.1  117.0  32
799  Saccade  Saccade  174.6   -14.4  117.0  32
800  Saccade  Saccade  243.7   69.2  117.0  32
801  Saccade  Saccade  178.1   -65.6  117.0  32
802  Saccade  Saccade  111.1   -67.0  117.0  32
803  Saccade  Saccade  36.5   -74.6  117.0  32
804  Fixation  Fixation  12.3   -24.3  133.0  31
805  Fixation  Fixation  3.6   -8.7  133.0  31
806  Fixation  Fixation  6.3   2.7  133.0  31
807  Fixation  Fixation  17.4   11.1  133.0  31
808  Fixation  Fixation  20.3   2.9  133.0  31
809  Fixation  Fixation  7.5   -12.8  133.0  31
810  Fixation  Fixation  11.5   4.0  133.0  31
811  Fixation  Fixation  7.7   -3.7  133.0  31
812  Saccade  Saccade  46.7   39.0  50.0  33
813  Saccade  Saccade  185.7   138.9  50.0  33
814  Saccade  Saccade  54.2   -131.4  50.0  33
815  Fixation  Fixation  15.3   -38.9  33.0  32
816  Fixation  Fixation  7.7   -7.6  33.0  32
817  Saccade  Saccade  33.5   25.8  17.0  34
818  Fixation  Fixation  14.3   -19.2  117.0  33
819  Fixation  Fixation  16.8   2.5  117.0  33
820  Fixation  Fixation  7.5   -9.3  117.0  33
821  Fixation  Fixation  10.6   3.2  117.0  33
822  Fixation  Fixation  23.0   12.3  117.0  33
823  Fixation  Fixation  6.6   -16.4  117.0  33
824  Fixation  Fixation  9.3   2.7  117.0  33
825  Saccade  Saccade  31.5   22.2  16.0  35
826  Fixation  Fixation  10.6   -21.0  34.0  34
827  Fixation  Fixation  17.3   6.7  34.0  34
828  Saccade  Saccade  213.8   196.5  33.0  36
829  Saccade  Saccade  115.1   -98.6  33.0  36
830  Fixation  Fixation  25.9   -89.2  150.0  35
831  Fixation  Fixation  17.9   -8.0  150.0  35
832  Fixation  Fixation  5.9   -12.0  150.0  35
833  Fixation  Fixation  10.4   4.5  150.0  35
834  Fixation  Fixation  4.1   -6.2  150.0  35
835  Fixation  Fixation  13.1   8.9  150.0  35
836  Fixation  Fixation  25.6   12.5  150.0  35
837  Fixation  Fixation  4.4   -21.2  150.0  35
838  Fixation  Fixation  22.2   17.7  150.0  35
839  Saccade  Saccade  103.8   81.6  17.0  37
840  Fixation  Fixation  10.3   -93.4  566.0  36
841  Fixation  Fixation  12.3   2.0  566.0  36
842  Fixation  Fixation  4.4   -8.0  566.0  36
843  Fixation  Fixation  7.3   2.9  566.0  36
844  Fixation  Fixation  6.8   -0.5  566.0  36
845  Fixation  Fixation  12.7   5.9  566.0  36
846  Fixation  Fixation  16.8   4.1  566.0  36
847  Fixation  Fixation  3.7   -13.1  566.0  36
848  Fixation  Fixation  10.2   6.5  566.0  36
849  Fixation  Fixation  9.9   -0.3  566.0  36
850  Fixation  Fixation  9.1   -0.7  566.0  36
851  Fixation  Fixation  4.1   -5.0  566.0  36
852  Fixation  Fixation  5.9   1.7  566.0  36
853  Fixation  Fixation  10.7   4.8  566.0  36
854  Fixation  Fixation  6.0   -4.6  566.0  36
855  Fixation  Fixation  9.2   3.2  566.0  36
856  Fixation  Fixation  14.8   5.6  566.0  36
857  Fixation  Fixation  4.9   -9.9  566.0  36
858  Fixation  Fixation  11.1   6.1  566.0  36
859  Fixation  Fixation  20.6   9.6  566.0  36
860  Fixation  Fixation  8.8   -11.8  566.0  36
861  Fixation  Fixation  6.7   -2.1  566.0  36
862  Fixation  Fixation  7.1   0.4  566.0  36
863  Fixation  Fixation  7.7   0.6  566.0  36
864  Fixation  Fixation  5.1   -2.7  566.0  36
865  Fixation  Fixation  12.6   7.6  566.0  36
866  Fixation  Fixation  3.4   -9.3  566.0  36
867  Fixation  Fixation  12.7   9.3  566.0  36
868  Fixation  Fixation  16.3   3.6  566.0  36
869  Fixation  Fixation  22.1   5.8  566.0  36
870  Fixation  Fixation  17.3   -4.8  566.0  36
871  Fixation  Fixation  14.4   -3.0  566.0  36
872  Fixation  Fixation  16.1   1.7  566.0  36
873  Fixation  Fixation  6.1   -10.0  566.0  36
874  Saccade  Saccade  32.6   26.5  17.0  38
875  Fixation  Fixation  1.5   -31.1  100.0  37
876  Fixation  Fixation  0.7   -0.8  100.0  37
877  Fixation  Fixation  7.3   6.6  100.0  37
878  Fixation  Fixation  14.5   7.2  100.0  37
879  Fixation  Fixation  12.5   -2.0  100.0  37
880  Fixation  Fixation  10.9   -1.5  100.0  37
881  Saccade  Saccade  172.6   161.6  50.0  39
882  Saccade  Saccade  153.0   -19.6  50.0  39
883  Saccade  Saccade  111.7   -41.3  50.0  39
884  Fixation  Fixation  7.4   -104.3  133.0  38
885  Fixation  Fixation  9.3   1.9  133.0  38
886  Fixation  Fixation  6.5   -2.8  133.0  38
887  Fixation  Fixation  5.7   -0.8  133.0  38
888  Fixation  Fixation  8.1   2.4  133.0  38
889  Fixation  Fixation  12.0   3.9  133.0  38
890  Fixation  Fixation  2.2   -9.8  133.0  38
891  Fixation  Fixation  3.0   0.8  133.0  38
892  Saccade  Saccade  152.3   149.2  34.0  40
893  Saccade  Saccade  38.5   -113.7  34.0  40
894  Fixation  Fixation  25.9   -12.6  233.0  39
895  Fixation  Fixation  9.7   -16.2  233.0  39
896  Fixation  Fixation  6.1   -3.7  233.0  39
897  Fixation  Fixation  4.0   -2.1  233.0  39
898  Fixation  Fixation  7.3   3.3  233.0  39
899  Fixation  Fixation  5.5   -1.8  233.0  39
900  Fixation  Fixation  1.1   -4.5  233.0  39
901  Fixation  Fixation  9.1   8.0  233.0  39
902  Fixation  Fixation  3.8   -5.3  233.0  39
903  Fixation  Fixation  0.6   -3.2  233.0  39
904  Fixation  Fixation  6.2   5.5  233.0  39
905  Fixation  Fixation  7.7   1.6  233.0  39
906  Fixation  Fixation  4.9   -2.8  233.0  39
907  Fixation  Fixation  2.9   -2.0  233.0  39
908  Saccade  Saccade  34.7   31.8  17.0  41
909  Fixation  Fixation  3.3   -31.4  133.0  40
910  Fixation  Fixation  8.5   5.2  133.0  40
911  Fixation  Fixation  7.6   -1.0  133.0  40
912  Fixation  Fixation  11.8   4.2  133.0  40
913  Fixation  Fixation  3.9   -7.9  133.0  40
914  Fixation  Fixation  13.5   9.6  133.0  40
915  Fixation  Fixation  11.5   -2.0  133.0  40
916  Fixation  Fixation  13.0   1.5  133.0  40
917  Saccade  Saccade  38.6   25.7  83.0  42
918  Saccade  Saccade  231.0   192.4  83.0  42
919  Saccade  Saccade  280.8   49.8  83.0  42
920  Saccade  Saccade  174.5   -106.3  83.0  42
921  Saccade  Saccade  57.9   -116.6  83.0  42
922  Fixation  Fixation  14.0   -44.0  150.0  41
923  Fixation  Fixation  8.1   -5.9  150.0  41
924  Fixation  Fixation  8.3   0.3  150.0  41
925  Fixation  Fixation  9.4   1.1  150.0  41
926  Fixation  Fixation  1.0   -8.4  150.0  41
927  Fixation  Fixation  5.8   4.8  150.0  41
928  Fixation  Fixation  8.8   3.0  150.0  41
929  Fixation  Fixation  8.1   -0.6  150.0  41
930  Fixation  Fixation  16.4   8.2  150.0  41
931  Saccade  Saccade  68.0   51.7  17.0  43
932  Fixation  Fixation  11.0   -57.0  233.0  42
933  Fixation  Fixation  5.5   -5.5  233.0  42
934  Fixation  Fixation  16.8   11.3  233.0  42
935  Fixation  Fixation  6.9   -9.9  233.0  42
936  Fixation  Fixation  7.5   0.6  233.0  42
937  Fixation  Fixation  2.1   -5.5  233.0  42
938  Fixation  Fixation  8.7   6.6  233.0  42
939  Fixation  Fixation  4.4   -4.3  233.0  42
940  Fixation  Fixation  6.1   1.7  233.0  42
941  Fixation  Fixation  8.1   2.0  233.0  42
942  Fixation  Fixation  9.3   1.2  233.0  42
943  Fixation  Fixation  8.6   -0.7  233.0  42
944  Fixation  Fixation  2.8   -5.7  233.0  42
945  Fixation  Fixation  24.4   21.5  233.0  42
946  Saccade  Saccade  34.1   9.8  17.0  44
947  Fixation  Fixation  17.7   -16.4  100.0  43
948  Fixation  Fixation  12.9   -4.8  100.0  43
949  Fixation  Fixation  8.8   -4.1  100.0  43
950  Fixation  Fixation  12.3   3.5  100.0  43
951  Fixation  Fixation  1.5   -10.8  100.0  43
952  Fixation  Fixation  18.0   16.5  100.0  43
953  Saccade  Saccade  176.2   158.2  33.0  45
954  Saccade  Saccade  116.2   -60.1  33.0  45
955  Fixation  Fixation  21.7   -94.5  50.0  44
956  Fixation  Fixation  6.0   -15.6  50.0  44
957  Fixation  Fixation  3.7   -2.4  50.0  44
958  Saccade  Saccade  126.8   123.1  34.0  46
959  Saccade  Saccade  143.9   17.1  34.0  46
960  Fixation  Fixation  13.9   -130.1  116.0  45
961  Fixation  Fixation  6.8   -7.0  116.0  45
962  Fixation  Fixation  22.5   15.7  116.0  45
963  Fixation  Fixation  19.7   -2.8  116.0  45
964  Fixation  Fixation  18.1   -1.6  116.0  45
965  Fixation  Fixation  13.6   -4.5  116.0  45
966  Fixation  Fixation  16.2   2.6  116.0  45
967  Saccade  Saccade  110.7   94.5  34.0  47
968  Saccade  Saccade  37.9   -72.8  34.0  47
969  Fixation  Fixation  17.1   -20.7  233.0  46
970  Fixation  Fixation  5.6   -11.5  233.0  46
971  Fixation  Fixation  11.0   5.4  233.0  46
972  Fixation  Fixation  7.2   -3.8  233.0  46
973  Fixation  Fixation  3.6   -3.6  233.0  46
974  Fixation  Fixation  8.2   4.6  233.0  46
975  Fixation  Fixation  7.7   -0.4  233.0  46
976  Fixation  Fixation  20.6   12.9  233.0  46
977  Fixation  Fixation  15.8   -4.8  233.0  46
978  Fixation  Fixation  9.6   -6.2  233.0  46
979  Fixation  Fixation  5.5   -4.1  233.0  46
980  Fixation  Fixation  3.8   -1.7  233.0  46
981  Fixation  Fixation  3.5   -0.3  233.0  46
982  Fixation  Fixation  5.9   2.4  233.0  46
983  Saccade  Saccade  47.5   41.6  50.0  48
984  Saccade  Saccade  157.0   109.5  50.0  48
985  Saccade  Saccade  118.5   -38.6  50.0  48
986  Fixation  Fixation  22.7   -95.8  117.0  47
987  Fixation  Fixation  6.8   -16.0  117.0  47
988  Fixation  Fixation  5.1   -1.7  117.0  47
989  Fixation  Fixation  5.0   -0.1  117.0  47
990  Fixation  Fixation  3.9   -1.1  117.0  47
991  Fixation  Fixation  8.3   4.3  117.0  47
992  Fixation  Fixation  6.3   -1.9  117.0  47
993  Saccade  Saccade  54.2   47.9  50.0  49
994  Saccade  Saccade  146.8   92.6  50.0  49
995  Saccade  Saccade  52.2   -94.6  50.0  49
996  Fixation  Fixation  15.0   -37.3  283.0  48
997  Fixation  Fixation  2.6   -12.4  283.0  48
998  Fixation  Fixation  3.7   1.0  283.0  48
999  Fixation  Fixation  7.8   4.1  283.0  48
1000  Fixation  Fixation  2.5   -5.2  283.0  48
1001  Fixation  Fixation  2.4   -0.2  283.0  48
1002  Fixation  Fixation  7.7   5.4  283.0  48
1003  Fixation  Fixation  5.9   -1.8  283.0  48
1004  Fixation  Fixation  0.7   -5.2  283.0  48
1005  Fixation  Fixation  3.4   2.7  283.0  48
1006  Fixation  Fixation  6.0   2.7  283.0  48
1007  Fixation  Fixation  7.1   1.1  283.0  48
1008  Fixation  Fixation  4.6   -2.4  283.0  48
1009  Fixation  Fixation  6.6   2.0  283.0  48
1010  Fixation  Fixation  7.0   0.4  283.0  48
1011  Fixation  Fixation  8.7   1.7  283.0  48
1012  Fixation  Fixation  9.2   0.5  283.0  48
1013  Saccade  Saccade  140.1   130.9  33.0  50
1014  Saccade  Saccade  146.8   6.7  33.0  50
1015  Fixation  Fixation  27.9   -118.9  100.0  49
1016  Fixation  Fixation  12.3   -15.6  100.0  49
1017  Fixation  Fixation  4.2   -8.1  100.0  49
1018  Fixation  Fixation  6.2   2.0  100.0  49
1019  Fixation  Fixation  8.3   2.1  100.0  49
1020  Fixation  Fixation  6.0   -2.3  100.0  49
1021  Saccade  Saccade  115.6   109.6  34.0  51
1022  Saccade  Saccade  116.3   0.7  34.0  51
1023  Fixation  Fixation  12.5   -103.7  166.0  50
1024  Fixation  Fixation  17.8   5.3  166.0  50
1025  Fixation  Fixation  14.5   -3.3  166.0  50
1026  Fixation  Fixation  9.9   -4.6  166.0  50
1027  Fixation  Fixation  2.5   -7.4  166.0  50
1028  Fixation  Fixation  8.9   6.5  166.0  50
1029  Fixation  Fixation  5.8   -3.2  166.0  50
1030  Fixation  Fixation  5.3   -0.4  166.0  50
