ID  MINE      GT       VEL   DIFF   DUR    GROUP_ID
38  Fixation  Fixation  4.5   -7.7  500.0  2
39  Saccade  Saccade  134.5   130.0  117.0  2
40  Saccade  Saccade  62.4   -72.1  117.0  2
41  Saccade  Saccade  80.1   17.7  117.0  2
42  Saccade  Saccade  79.7   -0.4  117.0  2
43  Saccade  Saccade  44.9   -34.7  117.0  2
44  Saccade  Saccade  56.9   12.0  117.0  2
45  Saccade  Saccade  270.9   214.0  117.0  2
46  EyesNotFound  EyesNotFound  nan   nan  50.0  1
47  EyesNotFound  EyesNotFound  nan   nan  50.0  1
48  EyesNotFound  EyesNotFound  nan   nan  50.0  1
49  Saccade  Saccade  nan   nan  50.0  3
50  Saccade  Saccade  152.6   nan  50.0  3
51  Saccade  Saccade  142.9   -9.7  50.0  3
52  Fixation  Fixation  4.3   -138.6  783.0  3
53  Fixation  Fixation  3.0   -1.3  783.0  3
54  Fixation  Fixation  17.8   14.8  783.0  3
55  Fixation  Fixation  20.7   2.9  783.0  3
56  Fixation  Fixation  7.6   -13.0  783.0  3
57  Fixation  Fixation  17.8   10.2  783.0  3
58  Fixation  Fixation  13.2   -4.6  783.0  3
59  Fixation  Fixation  25.2   12.0  783.0  3
60  Fixation  Fixation  12.4   -12.9  783.0  3
61  Fixation  Fixation  19.4   7.1  783.0  3
62  Fixation  Fixation  15.7   -3.8  783.0  3
63  Fixation  Fixation  11.1   -4.5  783.0  3
64  Fixation  Fixation  10.2   -0.9  783.0  3
65  Fixation  Fixation  11.4   1.2  783.0  3
66  Fixation  Fixation  8.0   -3.5  783.0  3
67  Fixation  Fixation  9.9   2.0  783.0  3
68  Fixation  Fixation  6.1   -3.9  783.0  3
69  Fixation  Fixation  19.1   13.1  783.0  3
70  Fixation  Fixation  9.6   -9.6  783.0  3
71  Fixation  Fixation  10.7   1.1  783.0  3
72  Fixation  Fixation  15.5   4.8  783.0  3
73  Fixation  Fixation  7.2   -8.3  783.0  3
74  Fixation  Fixation  9.2   2.0  783.0  3
75  Fixation  Fixation  11.4   2.2  783.0  3
76  Fixation  Fixation  3.3   -8.1  783.0  3
77  Fixation  Fixation  15.3   12.1  783.0  3
78  Fixation  Fixation  11.6   -3.7  783.0  3
79  Fixation  Fixation  17.6   6.0  783.0  3
80  Fixation  Fixation  21.1   3.5  783.0  3
81  Fixation  Fixation  15.8   -5.4  783.0  3
82  Fixation  Fixation  9.7   -6.1  783.0  3
83  Fixation  Fixation  6.7   -3.0  783.0  3
84  Fixation  Fixation  16.3   9.5  783.0  3
85  Fixation  Fixation  20.1   3.8  783.0  3
86  Fixation  Fixation  6.1   -14.0  783.0  3
87  Fixation  Fixation  4.6   -1.6  783.0  3
88  Fixation  Fixation  13.0   8.4  783.0  3
89  Fixation  Fixation  4.3   -8.7  783.0  3
90  Fixation  Fixation  7.7   3.4  783.0  3
91  Fixation  Fixation  5.5   -2.2  783.0  3
92  Fixation  Fixation  15.7   10.2  783.0  3
93  Fixation  Fixation  14.8   -0.8  783.0  3
94  Fixation  Fixation  10.6   -4.2  783.0  3
95  Fixation  Fixation  12.0   1.4  783.0  3
96  Fixation  Fixation  5.9   -6.1  783.0  3
97  Fixation  Fixation  9.6   3.7  783.0  3
98  Fixation  Fixation  18.7   9.2  783.0  3
99  Saccade  Saccade  85.9   67.2  17.0  4
100  Fixation  Fixation  13.9   -72.1  1500.0  4
101  Fixation  Fixation  3.7   -10.1  1500.0  4
102  Fixation  Fixation  17.3   13.6  1500.0  4
103  Fixation  Fixation  12.6   -4.8  1500.0  4
104  Fixation  Fixation  4.2   -8.4  1500.0  4
105  Fixation  Fixation  16.9   12.7  1500.0  4
106  Fixation  Fixation  20.2   3.3  1500.0  4
107  Fixation  Fixation  14.5   -5.7  1500.0  4
108  Fixation  Fixation  10.4   -4.1  1500.0  4
109  Fixation  Fixation  20.0   9.6  1500.0  4
110  Fixation  Fixation  10.9   -9.1  1500.0  4
111  Fixation  Fixation  3.9   -7.0  1500.0  4
112  Fixation  Fixation  18.8   14.9  1500.0  4
113  Fixation  Fixation  18.5   -0.2  1500.0  4
114  Fixation  Fixation  8.8   -9.7  1500.0  4
115  Fixation  Fixation  0.6   -8.2  1500.0  4
116  Fixation  Fixation  6.8   6.3  1500.0  4
117  Fixation  Fixation  10.3   3.4  1500.0  4
118  Fixation  Fixation  13.4   3.1  1500.0  4
119  Fixation  Fixation  16.3   2.9  1500.0  4
120  Fixation  Fixation  6.9   -9.4  1500.0  4
121  Fixation  Fixation  12.5   5.6  1500.0  4
122  Fixation  Fixation  7.0   -5.4  1500.0  4
123  Fixation  Fixation  14.5   7.4  1500.0  4
124  Fixation  Fixation  13.1   -1.3  1500.0  4
125  Fixation  Fixation  20.6   7.5  1500.0  4
126  Fixation  Fixation  12.3   -8.3  1500.0  4
127  Fixation  Fixation  4.9   -7.5  1500.0  4
128  Fixation  Fixation  11.0   6.1  1500.0  4
129  Fixation  Fixation  5.9   -5.1  1500.0  4
130  Fixation  Fixation  7.9   2.0  1500.0  4
131  Fixation  Fixation  11.7   3.8  1500.0  4
132  Fixation  Fixation  11.1   -0.6  1500.0  4
133  Fixation  Fixation  12.9   1.8  1500.0  4
134  Fixation  Fixation  27.1   14.1  1500.0  4
135  Fixation  Fixation  23.0   -4.0  1500.0  4
136  Fixation  Fixation  19.2   -3.8  1500.0  4
137  Fixation  Fixation  1.3   -17.9  1500.0  4
138  Fixation  Fixation  11.6   10.3  1500.0  4
139  Fixation  Fixation  4.9   -6.7  1500.0  4
140  Fixation  Fixation  3.9   -1.0  1500.0  4
141  Fixation  Fixation  8.8   5.0  1500.0  4
142  Fixation  Fixation  8.3   -0.6  1500.0  4
143  Fixation  Fixation  6.0   -2.3  1500.0  4
144  Fixation  Fixation  8.1   2.1  1500.0  4
145  Fixation  Fixation  13.9   5.8  1500.0  4
146  Fixation  Fixation  7.7   -6.2  1500.0  4
147  Fixation  Fixation  8.3   0.6  1500.0  4
148  Fixation  Fixation  17.0   8.8  1500.0  4
149  Fixation  Fixation  13.3   -3.7  1500.0  4
150  Fixation  Fixation  20.3   7.0  1500.0  4
151  Fixation  Fixation  14.7   -5.6  1500.0  4
152  Fixation  Fixation  22.7   8.1  1500.0  4
153  Fixation  Fixation  23.8   1.1  1500.0  4
154  Fixation  Fixation  12.0   -11.8  1500.0  4
155  Fixation  Fixation  13.7   1.7  1500.0  4
156  Fixation  Fixation  9.7   -4.0  1500.0  4
157  Fixation  Fixation  10.7   1.0  1500.0  4
158  Fixation  Fixation  7.7   -3.1  1500.0  4
159  Fixation  Fixation  7.7   -0.0  1500.0  4
160  Fixation  Fixation  5.1   -2.6  1500.0  4
161  Fixation  Fixation  3.4   -1.7  1500.0  4
162  Fixation  Fixation  11.0   7.6  1500.0  4
163  Fixation  Fixation  12.2   1.2  1500.0  4
164  Fixation  Fixation  8.3   -3.9  1500.0  4
165  Fixation  Fixation  13.3   5.0  1500.0  4
166  Fixation  Fixation  15.3   2.0  1500.0  4
167  Fixation  Fixation  8.7   -6.5  1500.0  4
168  Fixation  Fixation  5.8   -2.9  1500.0  4
169  Fixation  Fixation  12.9   7.0  1500.0  4
170  Fixation  Fixation  2.5   -10.3  1500.0  4
171  Fixation  Fixation  9.6   7.1  1500.0  4
172  Fixation  Fixation  8.9   -0.7  1500.0  4
173  Fixation  Fixation  3.5   -5.4  1500.0  4
174  Fixation  Fixation  4.0   0.6  1500.0  4
175  Fixation  Fixation  2.0   -2.0  1500.0  4
176  Fixation  Fixation  12.2   10.1  1500.0  4
177  Fixation  Fixation  19.9   7.7  1500.0  4
178  Fixation  Fixation  14.1   -5.8  1500.0  4
179  Fixation  Fixation  6.5   -7.6  1500.0  4
180  Fixation  Fixation  6.2   -0.3  1500.0  4
181  Fixation  Fixation  7.5   1.3  1500.0  4
182  Fixation  Fixation  9.2   1.7  1500.0  4
183  Fixation  Fixation  5.3   -3.8  1500.0  4
184  Fixation  Fixation  11.2   5.8  1500.0  4
185  Fixation  Fixation  4.4   -6.8  1500.0  4
186  Fixation  Fixation  6.6   2.2  1500.0  4
187  Fixation  Fixation  7.5   0.9  1500.0  4
188  Fixation  Fixation  5.8   -1.7  1500.0  4
189  Fixation  Fixation  23.9   18.0  1500.0  4
190  Saccade  Saccade  41.1   17.2  17.0  5
191  Fixation  Fixation  18.7   -22.4  233.0  5
192  Fixation  Fixation  15.3   -3.3  233.0  5
193  Fixation  Fixation  10.6   -4.8  233.0  5
194  Fixation  Fixation  11.7   1.1  233.0  5
195  Fixation  Fixation  7.8   -3.9  233.0  5
196  Fixation  Fixation  6.7   -1.1  233.0  5
197  Fixation  Fixation  14.8   8.1  233.0  5
198  Fixation  Fixation  5.8   -9.0  233.0  5
199  Fixation  Fixation  7.0   1.2  233.0  5
200  Fixation  Fixation  19.5   12.5  233.0  5
201  Fixation  Fixation  7.5   -12.0  233.0  5
202  Fixation  Fixation  15.3   7.8  233.0  5
203  Fixation  Fixation  4.9   -10.5  233.0  5
204  Fixation  Fixation  5.9   1.0  233.0  5
205  Saccade  Saccade  34.7   28.8  17.0  6
206  Fixation  Fixation  13.7   -21.0  1267.0  6
207  Fixation  Fixation  10.3   -3.3  1267.0  6
208  Fixation  Fixation  9.8   -0.5  1267.0  6
209  Fixation  Fixation  3.5   -6.3  1267.0  6
210  Fixation  Fixation  23.1   19.7  1267.0  6
211  Fixation  Fixation  15.9   -7.2  1267.0  6
212  Fixation  Fixation  2.9   -13.0  1267.0  6
213  Fixation  Fixation  18.4   15.5  1267.0  6
214  Fixation  Fixation  7.6   -10.8  1267.0  6
215  Fixation  Fixation  6.9   -0.7  1267.0  6
216  Fixation  Fixation  5.1   -1.8  1267.0  6
217  Fixation  Fixation  4.7   -0.4  1267.0  6
218  Fixation  Fixation  10.8   6.1  1267.0  6
219  Fixation  Fixation  1.7   -9.1  1267.0  6
220  Fixation  Fixation  19.2   17.5  1267.0  6
221  Fixation  Fixation  7.1   -12.2  1267.0  6
222  Fixation  Fixation  19.5   12.4  1267.0  6
223  Fixation  Fixation  4.9   -14.5  1267.0  6
224  Fixation  Fixation  5.4   0.5  1267.0  6
225  Fixation  Fixation  18.3   12.9  1267.0  6
226  Fixation  Fixation  16.1   -2.2  1267.0  6
227  Fixation  Fixation  13.1   -3.0  1267.0  6
228  Fixation  Fixation  3.2   -9.9  1267.0  6
229  Fixation  Fixation  6.7   3.5  1267.0  6
230  Fixation  Fixation  1.4   -5.3  1267.0  6
231  Fixation  Fixation  5.0   3.6  1267.0  6
232  Fixation  Fixation  11.5   6.6  1267.0  6
233  Fixation  Fixation  6.7   -4.9  1267.0  6
234  Fixation  Fixation  12.5   5.9  1267.0  6
235  Fixation  Fixation  5.6   -6.9  1267.0  6
236  Fixation  Fixation  11.9   6.3  1267.0  6
237  Fixation  Fixation  6.8   -5.1  1267.0  6
238  Fixation  Fixation  13.1   6.3  1267.0  6
239  Fixation  Fixation  9.6   -3.5  1267.0  6
240  Fixation  Fixation  4.4   -5.1  1267.0  6
241  Fixation  Fixation  7.4   3.0  1267.0  6
242  Fixation  Fixation  4.0   -3.4  1267.0  6
243  Fixation  Fixation  4.7   0.6  1267.0  6
244  Fixation  Fixation  7.1   2.4  1267.0  6
245  Fixation  Fixation  14.2   7.1  1267.0  6
246  Fixation  Fixation  17.5   3.3  1267.0  6
247  Fixation  Fixation  13.0   -4.5  1267.0  6
248  Fixation  Fixation  6.4   -6.6  1267.0  6
249  Fixation  Fixation  14.9   8.6  1267.0  6
250  Fixation  Fixation  14.0   -0.9  1267.0  6
251  Fixation  Fixation  6.1   -7.9  1267.0  6
252  Fixation  Fixation  8.7   2.6  1267.0  6
253  Fixation  Fixation  14.5   5.8  1267.0  6
254  Fixation  Fixation  12.9   -1.6  1267.0  6
255  Fixation  Fixation  8.6   -4.3  1267.0  6
256  Fixation  Fixation  19.8   11.2  1267.0  6
257  Fixation  Fixation  0.9   -18.9  1267.0  6
258  Fixation  Fixation  14.8   14.0  1267.0  6
259  Fixation  Fixation  24.8   10.0  1267.0  6
260  Fixation  Fixation  14.0   -10.8  1267.0  6
261  Fixation  Fixation  20.6   6.6  1267.0  6
262  Fixation  Fixation  8.4   -12.2  1267.0  6
263  Fixation  Fixation  10.1   1.7  1267.0  6
264  Fixation  Fixation  6.7   -3.4  1267.0  6
265  Fixation  Fixation  1.8   -4.9  1267.0  6
266  Fixation  Fixation  16.5   14.7  1267.0  6
267  Fixation  Fixation  9.7   -6.8  1267.0  6
268  Fixation  Fixation  17.7   7.9  1267.0  6
269  Fixation  Fixation  13.4   -4.2  1267.0  6
270  Fixation  Fixation  9.0   -4.4  1267.0  6
271  Fixation  Fixation  6.6   -2.5  1267.0  6
272  Fixation  Fixation  2.8   -3.8  1267.0  6
273  Fixation  Fixation  8.3   5.5  1267.0  6
274  Fixation  Fixation  9.9   1.6  1267.0  6
275  Fixation  Fixation  13.1   3.2  1267.0  6
276  Fixation  Fixation  24.8   11.7  1267.0  6
277  Fixation  Fixation  6.2   -18.6  1267.0  6
278  Fixation  Fixation  5.5   -0.6  1267.0  6
279  Fixation  Fixation  11.4   5.9  1267.0  6
280  Fixation  Fixation  2.0   -9.5  1267.0  6
281  Fixation  Fixation  14.6   12.6  1267.0  6
282  Saccade  Saccade  112.6   98.1  16.0  7
283  Fixation  Fixation  13.9   -98.7  534.0  7
284  Fixation  Fixation  14.4   0.5  534.0  7
285  Fixation  Fixation  23.8   9.4  534.0  7
286  Fixation  Fixation  4.0   -19.8  534.0  7
287  Fixation  Fixation  5.9   2.0  534.0  7
288  Fixation  Fixation  7.2   1.2  534.0  7
289  Fixation  Fixation  15.9   8.8  534.0  7
290  Fixation  Fixation  8.8   -7.1  534.0  7
291  Fixation  Fixation  7.6   -1.2  534.0  7
292  Fixation  Fixation  8.1   0.5  534.0  7
293  Fixation  Fixation  5.1   -2.9  534.0  7
294  Fixation  Fixation  10.2   5.1  534.0  7
295  Fixation  Fixation  7.7   -2.5  534.0  7
296  Fixation  Fixation  19.4   11.7  534.0  7
297  Fixation  Fixation  16.9   -2.6  534.0  7
298  Fixation  Fixation  6.5   -10.3  534.0  7
299  Fixation  Fixation  8.5   2.0  534.0  7
300  Fixation  Fixation  6.3   -2.2  534.0  7
301  Fixation  Fixation  6.6   0.3  534.0  7
302  Fixation  Fixation  1.7   -4.9  534.0  7
303  Fixation  Fixation  8.5   6.8  534.0  7
304  Fixation  Fixation  10.9   2.5  534.0  7
305  Fixation  Fixation  2.1   -8.8  534.0  7
306  Fixation  Fixation  9.2   7.1  534.0  7
307  Fixation  Fixation  12.4   3.2  534.0  7
308  Fixation  Fixation  9.4   -3.0  534.0  7
309  Fixation  Fixation  6.2   -3.2  534.0  7
310  Fixation  Fixation  13.5   7.3  534.0  7
311  Fixation  Fixation  6.7   -6.8  534.0  7
312  Fixation  Fixation  13.8   7.0  534.0  7
313  Fixation  Fixation  12.6   -1.2  534.0  7
314  Fixation  Fixation  10.8   -1.7  534.0  7
315  Saccade  Saccade  80.3   69.4  33.0  8
316  Saccade  Saccade  65.3   -15.0  33.0  8
317  Fixation  Fixation  7.1   -58.2  400.0  8
318  Fixation  Fixation  13.1   6.0  400.0  8
319  Fixation  Fixation  13.8   0.7  400.0  8
320  Fixation  Fixation  8.5   -5.3  400.0  8
321  Fixation  Fixation  8.8   0.3  400.0  8
322  Fixation  Fixation  3.1   -5.7  400.0  8
323  Fixation  Fixation  6.4   3.3  400.0  8
324  Fixation  Fixation  15.6   9.2  400.0  8
325  Fixation  Fixation  8.7   -6.8  400.0  8
326  Fixation  Fixation  6.6   -2.2  400.0  8
327  Fixation  Fixation  6.9   0.3  400.0  8
328  Fixation  Fixation  19.6   12.7  400.0  8
329  Fixation  Fixation  9.2   -10.4  400.0  8
330  Fixation  Fixation  13.2   4.0  400.0  8
331  Fixation  Fixation  7.6   -5.6  400.0  8
332  Fixation  Fixation  8.3   0.6  400.0  8
333  Fixation  Fixation  6.5   -1.7  400.0  8
334  Fixation  Fixation  7.8   1.2  400.0  8
335  Fixation  Fixation  6.9   -0.9  400.0  8
336  Fixation  Fixation  6.9   0.0  400.0  8
337  Fixation  Fixation  13.7   6.8  400.0  8
338  Fixation  Fixation  11.0   -2.6  400.0  8
339  Fixation  Fixation  15.0   4.0  400.0  8
340  Fixation  Fixation  19.4   4.4  400.0  8
341  Saccade  Saccade  70.9   51.5  17.0  9
342  Fixation  Fixation  6.5   -64.4  450.0  9
343  Fixation  Fixation  7.2   0.7  450.0  9
344  Fixation  Fixation  14.1   6.9  450.0  9
345  Fixation  Fixation  10.4   -3.8  450.0  9
346  Fixation  Fixation  10.3   -0.0  450.0  9
347  Fixation  Fixation  11.9   1.6  450.0  9
348  Fixation  Fixation  1.8   -10.1  450.0  9
349  Fixation  Fixation  9.0   7.2  450.0  9
350  Fixation  Fixation  5.9   -3.1  450.0  9
351  Fixation  Fixation  14.9   9.0  450.0  9
352  Fixation  Fixation  19.8   4.9  450.0  9
353  Fixation  Fixation  11.0   -8.8  450.0  9
354  Fixation  Fixation  7.2   -3.8  450.0  9
355  Fixation  Fixation  22.7   15.5  450.0  9
356  Fixation  Fixation  2.1   -20.6  450.0  9
357  Fixation  Fixation  16.4   14.3  450.0  9
358  Fixation  Fixation  7.9   -8.5  450.0  9
359  Fixation  Fixation  2.2   -5.7  450.0  9
360  Fixation  Fixation  1.4   -0.8  450.0  9
361  Fixation  Fixation  10.0   8.6  450.0  9
362  Fixation  Fixation  9.5   -0.5  450.0  9
363  Fixation  Fixation  14.8   5.4  450.0  9
364  Fixation  Fixation  7.9   -6.9  450.0  9
365  Fixation  Fixation  11.4   3.5  450.0  9
366  Fixation  Fixation  1.1   -10.3  450.0  9
367  Fixation  Fixation  9.1   8.0  450.0  9
368  Fixation  Fixation  29.1   20.0  450.0  9
369  Saccade  Saccade  163.2   134.1  33.0  10
370  Saccade  Saccade  86.7   -76.5  33.0  10
371  Fixation  Fixation  11.1   -75.6  183.0  10
372  Fixation  Fixation  11.3   0.2  183.0  10
373  Fixation  Fixation  8.9   -2.4  183.0  10
374  Fixation  Fixation  11.2   2.3  183.0  10
375  Fixation  Fixation  4.3   -6.8  183.0  10
376  Fixation  Fixation  10.6   6.3  183.0  10
377  Fixation  Fixation  7.2   -3.4  183.0  10
378  Fixation  Fixation  3.9   -3.3  183.0  10
379  Fixation  Fixation  8.8   4.9  183.0  10
380  Fixation  Fixation  7.5   -1.4  183.0  10
381  Fixation  Fixation  6.2   -1.3  183.0  10
382  Saccade  Saccade  30.4   24.2  17.0  11
383  Fixation  Fixation  15.0   -15.4  650.0  11
384  Fixation  Fixation  1.9   -13.1  650.0  11
385  Fixation  Fixation  9.7   7.8  650.0  11
386  Fixation  Fixation  9.8   0.1  650.0  11
387  Fixation  Fixation  14.7   4.9  650.0  11
388  Fixation  Fixation  17.7   3.0  650.0  11
389  Fixation  Fixation  16.1   -1.6  650.0  11
390  Fixation  Fixation  15.1   -1.0  650.0  11
391  Fixation  Fixation  10.0   -5.0  650.0  11
392  Fixation  Fixation  9.6   -0.5  650.0  11
393  Fixation  Fixation  7.3   -2.2  650.0  11
394  Fixation  Fixation  22.0   14.7  650.0  11
395  Fixation  Fixation  10.3   -11.7  650.0  11
396  Fixation  Fixation  1.7   -8.6  650.0  11
397  Fixation  Fixation  7.9   6.2  650.0  11
398  Fixation  Fixation  11.9   4.0  650.0  11
399  Fixation  Fixation  12.9   1.0  650.0  11
400  Fixation  Fixation  3.2   -9.7  650.0  11
401  Fixation  Fixation  1.1   -2.1  650.0  11
402  Fixation  Fixation  7.9   6.9  650.0  11
403  Fixation  Fixation  20.5   12.6  650.0  11
404  Fixation  Fixation  7.9   -12.7  650.0  11
405  Fixation  Fixation  9.9   2.0  650.0  11
406  Fixation  Fixation  3.5   -6.4  650.0  11
407  Fixation  Fixation  8.1   4.6  650.0  11
408  Fixation  Fixation  4.7   -3.4  650.0  11
409  Fixation  Fixation  19.7   15.1  650.0  11
410  Fixation  Fixation  20.0   0.2  650.0  11
411  Fixation  Fixation  10.3   -9.7  650.0  11
412  Fixation  Fixation  14.1   3.8  650.0  11
413  Fixation  Fixation  15.2   1.1  650.0  11
414  Fixation  Fixation  13.4   -1.8  650.0  11
415  Fixation  Fixation  4.8   -8.5  650.0  11
416  Fixation  Fixation  9.1   4.3  650.0  11
417  Fixation  Fixation  6.1   -3.0  650.0  11
418  Fixation  Fixation  4.8   -1.3  650.0  11
419  Fixation  Fixation  13.9   9.0  650.0  11
420  Fixation  Fixation  14.4   0.5  650.0  11
421  Fixation  Fixation  17.1   2.7  650.0  11
422  Saccade  Saccade  187.3   170.2  67.0  12
423  Saccade  Saccade  181.6   -5.7  67.0  12
424  Saccade  Saccade  126.5   -55.1  67.0  12
425  Saccade  Saccade  30.9   -95.6  67.0  12
426  Fixation  Fixation  19.4   -11.5  733.0  12
427  Fixation  Fixation  8.5   -10.9  733.0  12
428  Fixation  Fixation  1.9   -6.6  733.0  12
429  Fixation  Fixation  10.9   9.0  733.0  12
430  Fixation  Fixation  3.8   -7.1  733.0  12
431  Fixation  Fixation  15.3   11.5  733.0  12
432  Fixation  Fixation  15.1   -0.2  733.0  12
433  Fixation  Fixation  2.5   -12.6  733.0  12
434  Fixation  Fixation  4.2   1.7  733.0  12
435  Fixation  Fixation  8.0   3.8  733.0  12
436  Fixation  Fixation  11.7   3.7  733.0  12
437  Fixation  Fixation  7.2   -4.5  733.0  12
438  Fixation  Fixation  9.3   2.0  733.0  12
439  Fixation  Fixation  3.6   -5.7  733.0  12
440  Fixation  Fixation  8.7   5.0  733.0  12
441  Fixation  Fixation  17.9   9.2  733.0  12
442  Fixation  Fixation  9.9   -8.0  733.0  12
443  Fixation  Fixation  4.9   -5.0  733.0  12
444  Fixation  Fixation  2.6   -2.4  733.0  12
445  Fixation  Fixation  7.0   4.4  733.0  12
446  Fixation  Fixation  12.1   5.1  733.0  12
447  Fixation  Fixation  7.0   -5.1  733.0  12
448  Fixation  Fixation  13.3   6.3  733.0  12
449  Fixation  Fixation  3.6   -9.6  733.0  12
450  Fixation  Fixation  6.1   2.5  733.0  12
451  Fixation  Fixation  12.0   6.0  733.0  12
452  Fixation  Fixation  10.0   -2.1  733.0  12
453  Fixation  Fixation  6.2   -3.8  733.0  12
454  Fixation  Fixation  2.1   -4.1  733.0  12
455  Fixation  Fixation  3.4   1.3  733.0  12
456  Fixation  Fixation  1.9   -1.4  733.0  12
457  Fixation  Fixation  5.9   4.0  733.0  12
458  Fixation  Fixation  25.1   19.1  733.0  12
459  Fixation  Fixation  5.8   -19.3  733.0  12
460  Fixation  Fixation  9.3   3.4  733.0  12
461  Fixation  Fixation  6.0   -3.2  733.0  12
462  Fixation  Fixation  7.1   1.1  733.0  12
463  Fixation  Fixation  8.6   1.5  733.0  12
464  Fixation  Fixation  12.0   3.4  733.0  12
465  Fixation  Fixation  7.5   -4.5  733.0  12
466  Fixation  Fixation  0.5   -7.0  733.0  12
467  Fixation  Fixation  8.7   8.2  733.0  12
468  Fixation  Fixation  9.9   1.2  733.0  12
469  Fixation  Fixation  5.7   -4.2  733.0  12
470  Saccade  Saccade  260.1   254.4  50.0  13
471  Saccade  Saccade  216.6   -43.5  50.0  13
472  Saccade  Saccade  139.4   -77.3  50.0  13
473  Fixation  Fixation  5.8   -133.6  183.0  13
474  Fixation  Fixation  10.9   5.1  183.0  13
475  Fixation  Fixation  18.8   7.9  183.0  13
476  Fixation  Fixation  11.3   -7.5  183.0  13
477  Fixation  Fixation  6.3   -5.0  183.0  13
478  Fixation  Fixation  9.1   2.7  183.0  13
479  Fixation  Fixation  18.0   8.9  183.0  13
480  Fixation  Fixation  9.9   -8.0  183.0  13
481  Fixation  Fixation  5.5   -4.4  183.0  13
482  Fixation  Fixation  10.1   4.5  183.0  13
483  Fixation  Fixation  16.1   6.0  183.0  13
484  Saccade  Saccade  59.6   43.6  17.0  14
485  Fixation  Fixation  6.8   -52.9  250.0  14
486  Fixation  Fixation  11.9   5.1  250.0  14
487  Fixation  Fixation  4.7   -7.2  250.0  14
488  Fixation  Fixation  14.8   10.1  250.0  14
489  Fixation  Fixation  8.9   -5.9  250.0  14
490  Fixation  Fixation  14.6   5.7  250.0  14
491  Fixation  Fixation  10.3   -4.3  250.0  14
492  Fixation  Fixation  9.1   -1.2  250.0  14
493  Fixation  Fixation  12.1   3.0  250.0  14
494  Fixation  Fixation  4.2   -7.9  250.0  14
495  Fixation  Fixation  11.6   7.4  250.0  14
496  Fixation  Fixation  17.6   6.0  250.0  14
497  Fixation  Fixation  6.9   -10.7  250.0  14
498  Fixation  Fixation  5.5   -1.5  250.0  14
499  Fixation  Fixation  13.7   8.3  250.0  14
500  Saccade  Saccade  35.5   21.7  17.0  15
501  Fixation  Fixation  26.6   -8.8  183.0  15
502  Fixation  Fixation  16.9   -9.7  183.0  15
503  Fixation  Fixation  6.1   -10.9  183.0  15
504  Fixation  Fixation  19.1   13.0  183.0  15
505  Fixation  Fixation  8.6   -10.5  183.0  15
506  Fixation  Fixation  3.3   -5.4  183.0  15
507  Fixation  Fixation  7.2   3.9  183.0  15
508  Fixation  Fixation  17.1   9.9  183.0  15
509  Fixation  Fixation  3.8   -13.3  183.0  15
510  Fixation  Fixation  6.9   3.1  183.0  15
511  Fixation  Fixation  4.9   -1.9  183.0  15
512  Saccade  Saccade  53.9   49.0  83.0  16
513  Saccade  Saccade  304.2   250.3  83.0  16
514  Saccade  Saccade  276.0   -28.3  83.0  16
515  Saccade  Saccade  221.9   -54.1  83.0  16
516  Saccade  Saccade  36.5   -185.4  83.0  16
517  Fixation  Fixation  13.6   -22.9  134.0  16
518  Fixation  Fixation  9.9   -3.7  134.0  16
