ID  MINE      GT       VEL   DIFF   DUR    GROUP_ID
70  Fixation  Fixation  4.0   2.3  1425.0  2
71  Fixation  Fixation  0.0   -4.0  1425.0  2
72  Fixation  Fixation  6.1   6.1  1425.0  2
73  Fixation  Fixation  5.3   -0.7  1425.0  2
74  Fixation  Fixation  0.6   -4.8  1425.0  2
75  Fixation  Fixation  3.8   3.2  1425.0  2
76  Fixation  Fixation  6.9   3.0  1425.0  2
77  Fixation  Fixation  3.6   -3.2  1425.0  2
78  Fixation  Fixation  2.7   -1.0  1425.0  2
79  Fixation  Fixation  2.7   0.0  1425.0  2
80  Fixation  Fixation  2.6   -0.1  1425.0  2
81  Fixation  Fixation  9.2   6.6  1425.0  2
82  Fixation  Fixation  8.0   -1.1  1425.0  2
83  Fixation  Fixation  0.0   -8.0  1425.0  2
84  Fixation  Fixation  9.5   9.5  1425.0  2
85  Fixation  Fixation  2.7   -6.8  1425.0  2
86  Fixation  Fixation  6.4   3.7  1425.0  2
87  Fixation  Fixation  7.5   1.2  1425.0  2
88  Fixation  Fixation  0.4   -7.2  1425.0  2
89  Blink  Blink  3.7   3.3  383.0  1
90  Blink  Blink  3.7   -0.0  383.0  1
91  Blink  Blink  155.6   151.9  383.0  1
92  Blink  Blink  nan   nan  383.0  1
93  Blink  Blink  nan   nan  383.0  1
94  Blink  Blink  nan   nan  383.0  1
95  Blink  Blink  nan   nan  383.0  1
96  Blink  Blink  nan   nan  383.0  1
97  Blink  Blink  nan   nan  383.0  1
98  Blink  Blink  nan   nan  383.0  1
99  Blink  Blink  nan   nan  383.0  1
100  Blink  Blink  nan   nan  383.0  1
101  Blink  Blink  147.6   nan  383.0  1
102  Blink  Blink  14.7   -132.9  383.0  1
103  Blink  Blink  2.2   -12.5  383.0  1
104  Blink  Blink  13.4   11.2  383.0  1
105  Blink  Blink  9.2   -4.2  383.0  1
106  Blink  Blink  7.4   -1.8  383.0  1
107  Blink  Blink  0.5   -7.0  383.0  1
108  Blink  Blink  3.0   2.6  383.0  1
109  Blink  Blink  4.0   1.0  383.0  1
110  Blink  Blink  6.8   2.8  383.0  1
111  Blink  Blink  12.4   5.6  383.0  1
112  Fixation  Fixation  2.7   -9.7  526.0  3
113  Fixation  Fixation  4.1   1.4  526.0  3
114  Fixation  Fixation  1.2   -2.8  526.0  3
115  Fixation  Fixation  2.8   1.6  526.0  3
116  Fixation  Fixation  9.1   6.3  526.0  3
117  Fixation  Fixation  8.0   -1.1  526.0  3
118  Fixation  Fixation  0.0   -8.0  526.0  3
119  Fixation  Fixation  6.3   6.3  526.0  3
120  Fixation  Fixation  4.6   -1.7  526.0  3
121  Fixation  Fixation  5.4   0.8  526.0  3
122  Fixation  Fixation  1.5   -3.9  526.0  3
123  Fixation  Fixation  3.2   1.7  526.0  3
124  Fixation  Fixation  3.9   0.7  526.0  3
125  Fixation  Fixation  11.4   7.5  526.0  3
126  Fixation  Fixation  0.0   -11.4  526.0  3
127  Fixation  Fixation  3.7   3.7  526.0  3
128  Fixation  Fixation  5.7   2.0  526.0  3
129  Fixation  Fixation  2.2   -3.5  526.0  3
130  Fixation  Fixation  13.1   10.9  526.0  3
131  Fixation  Fixation  15.4   2.4  526.0  3
132  Fixation  Fixation  8.3   -7.1  526.0  3
133  Fixation  Fixation  10.5   2.3  526.0  3
134  Fixation  Fixation  8.3   -2.3  526.0  3
135  Fixation  Fixation  10.3   2.0  526.0  3
136  Fixation  Fixation  13.6   3.3  526.0  3
137  Fixation  Fixation  11.1   -2.5  526.0  3
138  Fixation  Fixation  3.6   -7.4  526.0  3
139  Fixation  Fixation  0.0   -3.6  526.0  3
140  Fixation  Fixation  2.2   2.2  526.0  3
141  Fixation  Fixation  3.2   1.0  526.0  3
142  Fixation  Fixation  4.7   1.5  526.0  3
143  Fixation  Fixation  14.8   10.2  526.0  3
144  Saccade  Saccade  84.4   69.5  16.0  2
145  Fixation  Fixation  23.8   -60.6  158.0  4
146  Fixation  Fixation  4.5   -19.3  158.0  4
147  Fixation  Fixation  1.5   -3.0  158.0  4
148  Fixation  Fixation  0.0   -1.5  158.0  4
149  Fixation  Fixation  3.6   3.6  158.0  4
150  Fixation  Fixation  4.8   1.2  158.0  4
151  Fixation  Fixation  5.9   1.1  158.0  4
152  Fixation  Fixation  0.0   -5.9  158.0  4
153  Fixation  Fixation  17.0   17.0  158.0  4
154  Blink  Blink  2.7   -14.3  334.0  2
155  Blink  Blink  2.2   -0.6  334.0  2
156  Blink  Blink  1.9   -0.3  334.0  2
157  Blink  Blink  nan   nan  334.0  2
158  Blink  Blink  nan   nan  334.0  2
159  Blink  Blink  nan   nan  334.0  2
160  Blink  Blink  nan   nan  334.0  2
161  Blink  Blink  nan   nan  334.0  2
162  Blink  Blink  nan   nan  334.0  2
163  Blink  Blink  nan   nan  334.0  2
164  Blink  Blink  530.1   nan  334.0  2
165  Blink  Blink  25.6   -504.5  334.0  2
166  Blink  Blink  3.7   -21.8  334.0  2
167  Blink  Blink  1.6   -2.1  334.0  2
168  Blink  Blink  12.0   10.4  334.0  2
169  Blink  Blink  12.8   0.8  334.0  2
170  Blink  Blink  0.0   -12.8  334.0  2
171  Blink  Blink  9.8   9.8  334.0  2
172  Blink  Blink  0.6   -9.3  334.0  2
173  Blink  Blink  0.7   0.1  334.0  2
174  Fixation  Fixation  1.7   1.1  75.0  5
175  Fixation  Fixation  2.7   1.0  75.0  5
176  Fixation  Fixation  13.5   10.8  75.0  5
177  Fixation  Fixation  5.8   -7.7  75.0  5
178  Fixation  Fixation  20.8   15.0  75.0  5
179  Saccade  Saccade  75.6   54.7  33.0  3
180  Saccade  Saccade  32.0   -43.5  33.0  3
181  Fixation  Fixation  5.5   -26.6  2234.0  6
182  Fixation  Fixation  3.4   -2.0  2234.0  6
183  Fixation  Fixation  0.1   -3.3  2234.0  6
184  Fixation  Fixation  5.0   4.9  2234.0  6
185  Fixation  Fixation  4.3   -0.7  2234.0  6
186  Fixation  Fixation  4.4   0.2  2234.0  6
187  Fixation  Fixation  5.8   1.3  2234.0  6
188  Fixation  Fixation  14.6   8.9  2234.0  6
189  Fixation  Fixation  0.9   -13.7  2234.0  6
190  Fixation  Fixation  0.1   -0.8  2234.0  6
191  Fixation  Fixation  12.6   12.6  2234.0  6
192  Fixation  Fixation  13.9   1.3  2234.0  6
193  Fixation  Fixation  6.3   -7.6  2234.0  6
194  Fixation  Fixation  7.9   1.5  2234.0  6
195  Fixation  Fixation  10.9   3.0  2234.0  6
196  Fixation  Fixation  0.6   -10.3  2234.0  6
197  Fixation  Fixation  1.9   1.3  2234.0  6
198  Fixation  Fixation  0.1   -1.9  2234.0  6
199  Fixation  Fixation  2.5   2.4  2234.0  6
200  Fixation  Fixation  0.2   -2.2  2234.0  6
201  Fixation  Fixation  2.9   2.6  2234.0  6
202  Fixation  Fixation  3.2   0.3  2234.0  6
203  Fixation  Fixation  4.9   1.7  2234.0  6
204  Fixation  Fixation  7.6   2.7  2234.0  6
205  Fixation  Fixation  3.2   -4.3  2234.0  6
206  Fixation  Fixation  16.5   13.2  2234.0  6
207  Fixation  Fixation  23.9   7.4  2234.0  6
208  Fixation  Fixation  2.4   -21.6  2234.0  6
209  Fixation  Fixation  2.3   -0.1  2234.0  6
210  Fixation  Fixation  7.1   4.9  2234.0  6
211  Fixation  Fixation  11.8   4.6  2234.0  6
212  Fixation  Fixation  0.2   -11.6  2234.0  6
213  Fixation  Fixation  12.4   12.2  2234.0  6
214  Fixation  Fixation  0.8   -11.6  2234.0  6
215  Fixation  Fixation  2.8   2.0  2234.0  6
216  Fixation  Fixation  8.7   5.8  2234.0  6
217  Fixation  Fixation  1.1   -7.6  2234.0  6
218  Fixation  Fixation  0.1   -1.0  2234.0  6
219  Fixation  Fixation  4.1   4.1  2234.0  6
220  Fixation  Fixation  11.4   7.3  2234.0  6
221  Fixation  Fixation  5.1   -6.3  2234.0  6
222  Fixation  Fixation  0.6   -4.5  2234.0  6
223  Fixation  Fixation  12.3   11.6  2234.0  6
224  Fixation  Fixation  4.3   -8.0  2234.0  6
225  Fixation  Fixation  1.5   -2.8  2234.0  6
226  Fixation  Fixation  1.6   0.1  2234.0  6
227  Fixation  Fixation  1.0   -0.6  2234.0  6
228  Fixation  Fixation  2.5   1.5  2234.0  6
229  Fixation  Fixation  0.0   -2.5  2234.0  6
230  Fixation  Fixation  4.0   4.0  2234.0  6
231  Fixation  Fixation  2.0   -2.0  2234.0  6
232  Fixation  Fixation  0.7   -1.3  2234.0  6
233  Fixation  Fixation  4.8   4.1  2234.0  6
234  Fixation  Fixation  0.7   -4.1  2234.0  6
235  Fixation  Fixation  1.4   0.7  2234.0  6
236  Fixation  Fixation  1.3   -0.1  2234.0  6
237  Fixation  Fixation  2.9   1.6  2234.0  6
238  Fixation  Fixation  0.7   -2.2  2234.0  6
239  Fixation  Fixation  6.9   6.2  2234.0  6
240  Fixation  Fixation  11.5   4.6  2234.0  6
241  Fixation  Fixation  4.3   -7.2  2234.0  6
242  Fixation  Fixation  0.2   -4.1  2234.0  6
243  Fixation  Fixation  0.2   0.0  2234.0  6
244  Fixation  Fixation  4.4   4.2  2234.0  6
245  Fixation  Fixation  0.3   -4.1  2234.0  6
246  Fixation  Fixation  10.2   9.8  2234.0  6
247  Fixation  Fixation  0.0   -10.2  2234.0  6
248  Fixation  Fixation  3.3   3.3  2234.0  6
249  Fixation  Fixation  7.9   4.6  2234.0  6
250  Fixation  Fixation  0.0   -7.9  2234.0  6
251  Fixation  Fixation  4.4   4.4  2234.0  6
252  Fixation  Fixation  2.6   -1.7  2234.0  6
253  Fixation  Fixation  1.0   -1.7  2234.0  6
254  Fixation  Fixation  0.0   -1.0  2234.0  6
255  Fixation  Fixation  3.0   3.0  2234.0  6
256  Fixation  Fixation  6.6   3.6  2234.0  6
257  Fixation  Fixation  2.1   -4.5  2234.0  6
258  Fixation  Fixation  8.1   6.1  2234.0  6
259  Fixation  Fixation  3.6   -4.5  2234.0  6
260  Fixation  Fixation  3.1   -0.5  2234.0  6
261  Fixation  Fixation  5.4   2.3  2234.0  6
262  Fixation  Fixation  7.5   2.1  2234.0  6
263  Fixation  Fixation  7.0   -0.5  2234.0  6
264  Fixation  Fixation  19.6   12.6  2234.0  6
265  Fixation  Fixation  0.0   -19.6  2234.0  6
266  Fixation  Fixation  1.9   1.9  2234.0  6
267  Fixation  Fixation  4.8   2.9  2234.0  6
268  Fixation  Fixation  0.1   -4.7  2234.0  6
269  Fixation  Fixation  7.9   7.8  2234.0  6
270  Fixation  Fixation  3.0   -4.9  2234.0  6
271  Fixation  Fixation  2.2   -0.8  2234.0  6
272  Fixation  Fixation  5.0   2.8  2234.0  6
273  Fixation  Fixation  14.9   9.9  2234.0  6
274  Fixation  Fixation  0.2   -14.7  2234.0  6
275  Fixation  Fixation  10.0   9.8  2234.0  6
276  Fixation  Fixation  1.5   -8.5  2234.0  6
277  Fixation  Fixation  12.7   11.3  2234.0  6
278  Fixation  Fixation  4.7   -8.0  2234.0  6
279  Fixation  Fixation  0.5   -4.2  2234.0  6
280  Fixation  Fixation  0.5   -0.0  2234.0  6
281  Fixation  Fixation  3.3   2.8  2234.0  6
282  Fixation  Fixation  3.9   0.7  2234.0  6
283  Fixation  Fixation  4.2   0.3  2234.0  6
284  Fixation  Fixation  0.0   -4.2  2234.0  6
285  Fixation  Fixation  6.7   6.7  2234.0  6
286  Fixation  Fixation  0.5   -6.2  2234.0  6
287  Fixation  Fixation  2.5   2.0  2234.0  6
288  Fixation  Fixation  2.9   0.4  2234.0  6
289  Fixation  Fixation  11.4   8.5  2234.0  6
290  Fixation  Fixation  2.8   -8.6  2234.0  6
291  Fixation  Fixation  8.3   5.5  2234.0  6
292  Fixation  Fixation  3.0   -5.3  2234.0  6
293  Fixation  Fixation  1.1   -1.9  2234.0  6
294  Fixation  Fixation  5.8   4.7  2234.0  6
295  Fixation  Fixation  6.7   0.8  2234.0  6
296  Fixation  Fixation  5.6   -1.1  2234.0  6
297  Fixation  Fixation  6.9   1.4  2234.0  6
298  Fixation  Fixation  0.5   -6.4  2234.0  6
299  Fixation  Fixation  9.0   8.4  2234.0  6
300  Fixation  Fixation  2.8   -6.1  2234.0  6
301  Fixation  Fixation  2.7   -0.2  2234.0  6
302  Fixation  Fixation  2.1   -0.6  2234.0  6
303  Fixation  Fixation  2.7   0.6  2234.0  6
304  Fixation  Fixation  1.8   -0.9  2234.0  6
305  Fixation  Fixation  6.6   4.9  2234.0  6
306  Fixation  Fixation  3.4   -3.2  2234.0  6
307  Fixation  Fixation  4.6   1.2  2234.0  6
308  Fixation  Fixation  4.0   -0.6  2234.0  6
309  Fixation  Fixation  1.6   -2.3  2234.0  6
310  Fixation  Fixation  7.6   6.0  2234.0  6
311  Fixation  Fixation  6.1   -1.5  2234.0  6
312  Fixation  Fixation  11.2   5.1  2234.0  6
313  Fixation  Fixation  1.3   -9.9  2234.0  6
314  Fixation  Fixation  7.2   5.9  2234.0  6
315  Saccade  Saccade  61.0   53.8  33.0  4
316  Saccade  Saccade  30.9   -30.1  33.0  4
317  Fixation  Fixation  9.5   -21.3  125.0  7
318  Fixation  Fixation  7.3   -2.2  125.0  7
319  Fixation  Fixation  3.1   -4.2  125.0  7
320  Fixation  Fixation  8.1   5.0  125.0  7
321  Fixation  Fixation  3.1   -5.0  125.0  7
322  Fixation  Fixation  7.3   4.2  125.0  7
323  Fixation  Fixation  1.7   -5.6  125.0  7
324  Blink  Blink  1.5   -0.2  383.0  3
325  Blink  Blink  2.0   0.5  383.0  3
326  Blink  Blink  10.3   8.3  383.0  3
327  Blink  Blink  142.5   132.2  383.0  3
328  Blink  Blink  11.0   -131.5  383.0  3
329  Blink  Blink  38.9   28.0  383.0  3
330  Blink  Blink  35.6   -3.3  383.0  3
331  Blink  Blink  63.5   27.9  383.0  3
332  Blink  Blink  1.6   -61.9  383.0  3
333  Blink  Blink  32.8   31.3  383.0  3
334  Blink  Blink  21.5   -11.3  383.0  3
335  Blink  Blink  10.2   -11.3  383.0  3
336  Blink  Blink  151.4   141.2  383.0  3
337  Blink  Blink  9.4   -142.0  383.0  3
338  Blink  Blink  4.7   -4.7  383.0  3
339  Blink  Blink  23.4   18.6  383.0  3
340  Blink  Blink  6.3   -17.1  383.0  3
341  Blink  Blink  6.4   0.1  383.0  3
342  Blink  Blink  7.5   1.1  383.0  3
343  Blink  Blink  13.6   6.1  383.0  3
344  Blink  Blink  7.6   -6.0  383.0  3
345  Blink  Blink  1.3   -6.3  383.0  3
346  Blink  Blink  3.6   2.3  383.0  3
347  Fixation  Fixation  0.3   -3.3  325.0  8
348  Fixation  Fixation  17.6   17.3  325.0  8
349  Fixation  Fixation  13.0   -4.6  325.0  8
350  Fixation  Fixation  2.3   -10.7  325.0  8
351  Fixation  Fixation  7.5   5.2  325.0  8
352  Fixation  Fixation  4.8   -2.7  325.0  8
353  Fixation  Fixation  11.1   6.3  325.0  8
354  Fixation  Fixation  4.5   -6.7  325.0  8
355  Fixation  Fixation  8.0   3.5  325.0  8
356  Fixation  Fixation  2.9   -5.1  325.0  8
357  Fixation  Fixation  4.6   1.7  325.0  8
358  Fixation  Fixation  5.7   1.1  325.0  8
359  Fixation  Fixation  3.0   -2.7  325.0  8
360  Fixation  Fixation  1.6   -1.4  325.0  8
361  Fixation  Fixation  2.6   1.0  325.0  8
362  Fixation  Fixation  3.0   0.4  325.0  8
363  Fixation  Fixation  12.0   9.0  325.0  8
364  Fixation  Fixation  0.5   -11.5  325.0  8
365  Fixation  Fixation  0.2   -0.3  325.0  8
366  Fixation  Fixation  8.6   8.5  325.0  8
367  Saccade  Saccade  33.9   25.3  50.0  5
368  Saccade  Saccade  185.0   151.1  50.0  5
369  Saccade  Saccade  58.5   -126.4  50.0  5
370  Fixation  Fixation  12.6   -46.0  367.0  9
371  Fixation  Fixation  8.3   -4.3  367.0  9
372  Fixation  Fixation  6.3   -2.0  367.0  9
373  Fixation  Fixation  1.0   -5.3  367.0  9
374  Fixation  Fixation  2.8   1.9  367.0  9
375  Fixation  Fixation  5.3   2.4  367.0  9
376  Fixation  Fixation  1.3   -4.0  367.0  9
377  Fixation  Fixation  1.6   0.3  367.0  9
378  Fixation  Fixation  8.5   6.9  367.0  9
379  Fixation  Fixation  1.2   -7.3  367.0  9
380  Fixation  Fixation  1.3   0.1  367.0  9
381  Fixation  Fixation  10.6   9.3  367.0  9
382  Fixation  Fixation  0.1   -10.5  367.0  9
383  Fixation  Fixation  4.0   3.8  367.0  9
384  Fixation  Fixation  4.3   0.4  367.0  9
385  Fixation  Fixation  4.3   0.0  367.0  9
386  Fixation  Fixation  4.0   -0.3  367.0  9
387  Fixation  Fixation  5.0   0.9  367.0  9
388  Fixation  Fixation  0.0   -5.0  367.0  9
389  Fixation  Fixation  5.9   5.9  367.0  9
390  Fixation  Fixation  5.5   -0.4  367.0  9
391  Fixation  Fixation  2.7   -2.8  367.0  9
392  Saccade  Saccade  34.6   32.0  17.0  6
393  Fixation  Fixation  0.0   -34.6  433.0  10
394  Fixation  Fixation  6.3   6.3  433.0  10
395  Fixation  Fixation  3.3   -3.0  433.0  10
396  Fixation  Fixation  6.0   2.8  433.0  10
397  Fixation  Fixation  2.8   -3.2  433.0  10
398  Fixation  Fixation  0.3   -2.5  433.0  10
399  Fixation  Fixation  1.9   1.6  433.0  10
400  Fixation  Fixation  8.2   6.3  433.0  10
401  Fixation  Fixation  3.1   -5.1  433.0  10
402  Fixation  Fixation  2.6   -0.5  433.0  10
403  Fixation  Fixation  4.8   2.2  433.0  10
404  Fixation  Fixation  0.3   -4.5  433.0  10
405  Fixation  Fixation  5.3   5.1  433.0  10
406  Fixation  Fixation  0.2   -5.1  433.0  10
407  Fixation  Fixation  0.0   -0.2  433.0  10
408  Fixation  Fixation  10.5   10.5  433.0  10
409  Fixation  Fixation  9.9   -0.6  433.0  10
410  Fixation  Fixation  0.0   -9.9  433.0  10
411  Fixation  Fixation  5.0   5.0  433.0  10
412  Fixation  Fixation  7.8   2.8  433.0  10
413  Fixation  Fixation  18.2   10.5  433.0  10
414  Fixation  Fixation  0.0   -18.2  433.0  10
415  Fixation  Fixation  2.5   2.5  433.0  10
416  Fixation  Fixation  7.3   4.8  433.0  10
417  Fixation  Fixation  3.6   -3.7  433.0  10
418  Fixation  Fixation  7.0   3.4  433.0  10
419  Saccade  Saccade  151.2   144.3  67.0  7
420  Saccade  Saccade  181.4   30.1  67.0  7
421  Saccade  Saccade  161.5   -19.9  67.0  7
422  Saccade  Saccade  34.1   -127.4  67.0  7
423  Fixation  Fixation  2.8   -31.3  233.0  11
424  Fixation  Fixation  4.5   1.6  233.0  11
425  Fixation  Fixation  8.2   3.8  233.0  11
426  Fixation  Fixation  5.3   -3.0  233.0  11
427  Fixation  Fixation  1.4   -3.8  233.0  11
428  Fixation  Fixation  4.1   2.7  233.0  11
429  Fixation  Fixation  4.1   -0.0  233.0  11
430  Fixation  Fixation  5.3   1.2  233.0  11
431  Fixation  Fixation  2.2   -3.1  233.0  11
432  Fixation  Fixation  0.5   -1.7  233.0  11
433  Fixation  Fixation  0.5   -0.0  233.0  11
434  Fixation  Fixation  5.6   5.1  233.0  11
435  Fixation  Fixation  0.0   -5.6  233.0  11
436  Fixation  Fixation  5.9   5.9  233.0  11
437  Saccade  Saccade  34.8   28.9  33.0  8
438  Saccade  Saccade  120.4   85.6  33.0  8
439  Fixation  Fixation  27.6   -92.8  184.0  12
440  Fixation  Fixation  0.4   -27.2  184.0  12
441  Fixation  Fixation  0.6   0.2  184.0  12
442  Fixation  Fixation  0.0   -0.6  184.0  12
443  Fixation  Fixation  4.6   4.6  184.0  12
444  Fixation  Fixation  1.9   -2.7  184.0  12
445  Fixation  Fixation  0.7   -1.2  184.0  12
446  Fixation  Fixation  1.6   0.9  184.0  12
447  Fixation  Fixation  3.7   2.1  184.0  12
448  Fixation  Fixation  6.1   2.4  184.0  12
449  Fixation  Fixation  20.8   14.7  184.0  12
450  Saccade  Saccade  273.0   252.3  50.0  9
451  Saccade  Saccade  181.3   -91.7  50.0  9
452  Saccade  Saccade  115.1   -66.2  50.0  9
453  Fixation  Fixation  26.2   -88.9  283.0  13
454  Fixation  Fixation  0.3   -26.0  283.0  13
455  Fixation  Fixation  3.5   3.2  283.0  13
456  Fixation  Fixation  4.6   1.1  283.0  13
457  Fixation  Fixation  1.7   -2.9  283.0  13
458  Fixation  Fixation  10.0   8.3  283.0  13
459  Fixation  Fixation  1.8   -8.2  283.0  13
460  Fixation  Fixation  0.9   -0.9  283.0  13
461  Fixation  Fixation  4.3   3.4  283.0  13
462  Fixation  Fixation  5.1   0.8  283.0  13
463  Fixation  Fixation  3.5   -1.6  283.0  13
464  Fixation  Fixation  3.7   0.2  283.0  13
465  Fixation  Fixation  4.4   0.7  283.0  13
466  Fixation  Fixation  0.2   -4.1  283.0  13
467  Fixation  Fixation  8.2   8.0  283.0  13
468  Fixation  Fixation  0.9   -7.3  283.0  13
469  Fixation  Fixation  4.6   3.7  283.0  13
470  Saccade  Saccade  39.5   35.0  67.0  10
471  Saccade  Saccade  208.3   168.8  67.0  10
472  Saccade  Saccade  144.8   -63.6  67.0  10
473  Saccade  Saccade  31.8   -112.9  67.0  10
474  Fixation  Fixation  0.0   -31.8  183.0  14
475  Fixation  Fixation  4.1   4.1  183.0  14
476  Fixation  Fixation  3.8   -0.3  183.0  14
477  Fixation  Fixation  2.7   -1.1  183.0  14
478  Fixation  Fixation  7.6   4.9  183.0  14
479  Fixation  Fixation  1.1   -6.5  183.0  14
480  Fixation  Fixation  8.1   7.0  183.0  14
481  Fixation  Fixation  13.2   5.2  183.0  14
482  Fixation  Fixation  0.6   -12.7  183.0  14
483  Fixation  Fixation  3.1   2.5  183.0  14
484  Fixation  Fixation  3.1   0.0  183.0  14
485  Saccade  Saccade  110.1   107.0  50.0  11
486  Saccade  Saccade  154.6   44.5  50.0  11
487  Saccade  Saccade  81.4   -73.3  50.0  11
488  Fixation  Fixation  0.0   -81.4  267.0  15
489  Fixation  Fixation  2.1   2.1  267.0  15
490  Fixation  Fixation  9.2   7.1  267.0  15
491  Fixation  Fixation  7.4   -1.8  267.0  15
492  Fixation  Fixation  2.9   -4.5  267.0  15
493  Fixation  Fixation  1.3   -1.6  267.0  15
494  Fixation  Fixation  12.9   11.5  267.0  15
495  Fixation  Fixation  7.9   -5.0  267.0  15
496  Fixation  Fixation  9.0   1.2  267.0  15
497  Fixation  Fixation  6.0   -3.1  267.0  15
498  Fixation  Fixation  0.9   -5.1  267.0  15
499  Fixation  Fixation  9.2   8.3  267.0  15
500  Fixation  Fixation  11.2   1.9  267.0  15
501  Fixation  Fixation  0.9   -10.3  267.0  15
502  Fixation  Fixation  0.5   -0.4  267.0  15
503  Fixation  Fixation  1.4   0.9  267.0  15
504  Saccade  Saccade  62.9   61.5  16.0  12
505  Fixation  Fixation  0.7   -62.2  434.0  16
506  Fixation  Fixation  4.6   3.9  434.0  16
507  Fixation  Fixation  9.6   5.0  434.0  16
508  Fixation  Fixation  0.5   -9.0  434.0  16
509  Fixation  Fixation  2.4   1.9  434.0  16
510  Fixation  Fixation  2.8   0.4  434.0  16
511  Fixation  Fixation  3.3   0.5  434.0  16
512  Fixation  Fixation  2.0   -1.3  434.0  16
513  Fixation  Fixation  1.8   -0.1  434.0  16
514  Fixation  Fixation  0.3   -1.5  434.0  16
515  Fixation  Fixation  8.1   7.8  434.0  16
516  Fixation  Fixation  5.3   -2.9  434.0  16
517  Fixation  Fixation  0.0   -5.3  434.0  16
518  Fixation  Fixation  0.0   0.0  434.0  16
519  Fixation  Fixation  9.8   9.8  434.0  16
520  Fixation  Fixation  7.0   -2.8  434.0  16
521  Fixation  Fixation  11.8   4.7  434.0  16
522  Fixation  Fixation  1.9   -9.9  434.0  16
523  Fixation  Fixation  2.0   0.1  434.0  16
