ID  MINE      GT       VEL   DIFF   DUR    GROUP_ID
514  Saccade  Saccade  275.5   -27.9  83.0  12
515  Saccade  Saccade  221.8   -53.7  83.0  12
516  Saccade  Saccade  30.5   -191.2  83.0  12
517  Fixation  Fixation  0.3   -30.2  134.0  13
518  Fixation  Fixation  9.7   9.5  134.0  13
519  Fixation  Fixation  8.3   -1.4  134.0  13
520  Fixation  Fixation  0.0   -8.3  134.0  13
521  Fixation  Fixation  5.1   5.1  134.0  13
522  Fixation  Fixation  6.5   1.3  134.0  13
523  Fixation  Fixation  1.1   -5.3  134.0  13
524  Fixation  Fixation  4.9   3.7  134.0  13
525  Saccade  Saccade  33.4   28.5  16.0  13
526  Fixation  Fixation  6.8   -26.6  150.0  14
527  Fixation  Fixation  3.5   -3.3  150.0  14
528  Fixation  Fixation  6.6   3.1  150.0  14
529  Fixation  Fixation  7.0   0.4  150.0  14
530  Fixation  Fixation  0.0   -7.0  150.0  14
531  Fixation  Fixation  14.9   14.9  150.0  14
532  Fixation  Fixation  0.0   -14.9  150.0  14
533  Fixation  Fixation  7.0   7.0  150.0  14
534  Fixation  Fixation  0.0   -7.0  150.0  14
535  Saccade  Saccade  80.7   80.7  50.0  14
536  Saccade  Saccade  225.1   144.4  50.0  14
537  Saccade  Saccade  137.1   -87.9  50.0  14
538  Fixation  Fixation  15.8   -121.4  117.0  15
539  Fixation  Fixation  3.8   -12.0  117.0  15
540  Fixation  Fixation  0.0   -3.8  117.0  15
541  Fixation  Fixation  5.8   5.8  117.0  15
542  Fixation  Fixation  2.9   -2.9  117.0  15
543  Fixation  Fixation  9.5   6.7  117.0  15
544  Fixation  Fixation  4.9   -4.7  117.0  15
545  Saccade  Saccade  75.1   70.3  33.0  15
546  Saccade  Saccade  34.5   -40.6  33.0  15
547  Fixation  Fixation  13.6   -20.9  617.0  16
548  Fixation  Fixation  3.5   -10.1  617.0  16
549  Fixation  Fixation  2.7   -0.8  617.0  16
550  Fixation  Fixation  6.7   4.0  617.0  16
551  Fixation  Fixation  1.7   -5.0  617.0  16
552  Fixation  Fixation  5.0   3.3  617.0  16
553  Fixation  Fixation  10.8   5.9  617.0  16
554  Fixation  Fixation  4.4   -6.5  617.0  16
555  Fixation  Fixation  1.0   -3.4  617.0  16
556  Fixation  Fixation  6.1   5.1  617.0  16
557  Fixation  Fixation  7.4   1.3  617.0  16
558  Fixation  Fixation  3.6   -3.8  617.0  16
559  Fixation  Fixation  3.4   -0.2  617.0  16
560  Fixation  Fixation  7.2   3.8  617.0  16
561  Fixation  Fixation  9.6   2.3  617.0  16
562  Fixation  Fixation  0.0   -9.6  617.0  16
563  Fixation  Fixation  5.1   5.1  617.0  16
564  Fixation  Fixation  11.0   5.9  617.0  16
565  Fixation  Fixation  16.4   5.3  617.0  16
566  Fixation  Fixation  7.5   -8.9  617.0  16
567  Fixation  Fixation  5.8   -1.7  617.0  16
568  Fixation  Fixation  0.8   -5.0  617.0  16
569  Fixation  Fixation  5.2   4.3  617.0  16
570  Fixation  Fixation  6.1   0.9  617.0  16
571  Fixation  Fixation  1.8   -4.3  617.0  16
572  Fixation  Fixation  18.6   16.8  617.0  16
573  Fixation  Fixation  1.7   -16.9  617.0  16
574  Fixation  Fixation  13.6   11.8  617.0  16
575  Fixation  Fixation  4.7   -8.9  617.0  16
576  Fixation  Fixation  6.6   2.0  617.0  16
577  Fixation  Fixation  6.8   0.1  617.0  16
578  Fixation  Fixation  12.0   5.2  617.0  16
579  Fixation  Fixation  0.2   -11.8  617.0  16
580  Fixation  Fixation  9.3   9.1  617.0  16
581  Fixation  Fixation  7.5   -1.9  617.0  16
582  Fixation  Fixation  3.2   -4.2  617.0  16
583  Fixation  Fixation  10.1   6.9  617.0  16
584  Saccade  Saccade  36.1   25.9  50.0  16
585  Saccade  Saccade  60.6   24.5  50.0  16
586  Saccade  Saccade  85.2   24.6  50.0  16
587  Fixation  Fixation  15.9   -69.3  283.0  17
588  Fixation  Fixation  3.7   -12.2  283.0  17
589  Fixation  Fixation  2.3   -1.4  283.0  17
590  Fixation  Fixation  8.5   6.2  283.0  17
591  Fixation  Fixation  13.5   5.0  283.0  17
592  Fixation  Fixation  7.8   -5.7  283.0  17
593  Fixation  Fixation  16.0   8.2  283.0  17
594  Fixation  Fixation  7.9   -8.1  283.0  17
595  Fixation  Fixation  1.4   -6.6  283.0  17
596  Fixation  Fixation  10.5   9.2  283.0  17
597  Fixation  Fixation  2.5   -8.0  283.0  17
598  Fixation  Fixation  7.2   4.6  283.0  17
599  Fixation  Fixation  13.0   5.9  283.0  17
600  Fixation  Fixation  2.7   -10.4  283.0  17
601  Fixation  Fixation  0.0   -2.7  283.0  17
602  Fixation  Fixation  25.2   25.2  283.0  17
603  Fixation  Fixation  17.6   -7.6  283.0  17
604  Saccade  Saccade  257.2   239.6  50.0  17
605  Saccade  Saccade  183.7   -73.5  50.0  17
606  Saccade  Saccade  98.2   -85.5  50.0  17
607  Fixation  Fixation  4.2   -94.0  67.0  18
608  Fixation  Fixation  7.5   3.3  67.0  18
609  Fixation  Fixation  4.4   -3.0  67.0  18
610  Fixation  Fixation  4.0   -0.4  67.0  18
611  Saccade  Saccade  92.5   88.4  117.0  18
612  Saccade  Saccade  245.4   153.0  117.0  18
613  Saccade  Saccade  262.2   16.8  117.0  18
614  Saccade  Saccade  232.3   -30.0  117.0  18
615  Saccade  Saccade  201.1   -31.1  117.0  18
616  Saccade  Saccade  245.6   44.4  117.0  18
617  Saccade  Saccade  77.4   -168.1  117.0  18
618  Fixation  Fixation  1.7   -75.8  200.0  19
619  Fixation  Fixation  1.5   -0.2  200.0  19
620  Fixation  Fixation  8.9   7.4  200.0  19
621  Fixation  Fixation  3.1   -5.8  200.0  19
622  Fixation  Fixation  4.5   1.4  200.0  19
623  Fixation  Fixation  0.4   -4.1  200.0  19
624  Fixation  Fixation  10.1   9.7  200.0  19
625  Fixation  Fixation  0.1   -10.0  200.0  19
626  Fixation  Fixation  10.9   10.7  200.0  19
627  Fixation  Fixation  2.8   -8.1  200.0  19
628  Fixation  Fixation  1.3   -1.5  200.0  19
629  Fixation  Fixation  0.5   -0.8  200.0  19
630  Saccade  Saccade  148.8   148.3  100.0  19
631  Saccade  Saccade  279.2   130.5  100.0  19
632  Saccade  Saccade  263.2   -16.0  100.0  19
633  Saccade  Saccade  248.7   -14.5  100.0  19
634  Saccade  Saccade  251.2   2.5  100.0  19
635  Saccade  Saccade  139.9   -111.2  100.0  19
636  Fixation  Fixation  20.8   -119.1  350.0  20
637  Fixation  Fixation  4.6   -16.2  350.0  20
638  Fixation  Fixation  3.6   -1.1  350.0  20
639  Fixation  Fixation  8.3   4.7  350.0  20
640  Fixation  Fixation  0.3   -8.0  350.0  20
641  Fixation  Fixation  3.4   3.1  350.0  20
642  Fixation  Fixation  1.6   -1.8  350.0  20
643  Fixation  Fixation  6.7   5.1  350.0  20
644  Fixation  Fixation  5.3   -1.4  350.0  20
645  Fixation  Fixation  10.2   4.9  350.0  20
646  Fixation  Fixation  1.2   -9.0  350.0  20
647  Fixation  Fixation  11.8   10.6  350.0  20
648  Fixation  Fixation  0.2   -11.6  350.0  20
649  Fixation  Fixation  3.9   3.7  350.0  20
650  Fixation  Fixation  8.1   4.3  350.0  20
651  Fixation  Fixation  8.3   0.2  350.0  20
652  Fixation  Fixation  2.7   -5.6  350.0  20
653  Fixation  Fixation  2.5   -0.2  350.0  20
654  Fixation  Fixation  1.0   -1.5  350.0  20
655  Fixation  Fixation  1.8   0.8  350.0  20
656  Fixation  Fixation  8.0   6.2  350.0  20
657  Saccade  Saccade  41.2   33.2  50.0  20
658  Saccade  Saccade  118.6   77.4  50.0  20
659  Saccade  Saccade  31.4   -87.3  50.0  20
660  Fixation  Fixation  14.8   -16.6  83.0  21
661  Fixation  Fixation  0.0   -14.8  83.0  21
662  Fixation  Fixation  11.2   11.2  83.0  21
663  Fixation  Fixation  3.3   -7.9  83.0  21
664  Fixation  Fixation  9.3   6.0  83.0  21
665  Saccade  Saccade  230.6   221.3  100.0  21
666  Saccade  Saccade  175.0   -55.6  100.0  21
667  Saccade  Saccade  197.8   22.8  100.0  21
668  Saccade  Saccade  144.9   -52.9  100.0  21
669  Saccade  Saccade  140.2   -4.7  100.0  21
670  Saccade  Saccade  72.0   -68.2  100.0  21
671  Fixation  Fixation  0.0   -72.0  350.0  22
672  Fixation  Fixation  13.3   13.3  350.0  22
673  Fixation  Fixation  15.1   1.8  350.0  22
674  Fixation  Fixation  0.0   -15.1  350.0  22
675  Fixation  Fixation  17.2   17.2  350.0  22
676  Fixation  Fixation  14.2   -3.0  350.0  22
677  Fixation  Fixation  7.8   -6.5  350.0  22
678  Fixation  Fixation  10.6   2.9  350.0  22
679  Fixation  Fixation  4.3   -6.4  350.0  22
680  Fixation  Fixation  7.6   3.3  350.0  22
681  Fixation  Fixation  3.9   -3.7  350.0  22
682  Fixation  Fixation  13.9   9.9  350.0  22
683  Fixation  Fixation  3.9   -9.9  350.0  22
684  Fixation  Fixation  0.0   -3.9  350.0  22
685  Fixation  Fixation  20.9   20.9  350.0  22
686  Fixation  Fixation  0.0   -20.9  350.0  22
687  Fixation  Fixation  9.0   9.0  350.0  22
688  Fixation  Fixation  2.5   -6.5  350.0  22
689  Fixation  Fixation  11.6   9.1  350.0  22
690  Fixation  Fixation  11.4   -0.2  350.0  22
691  Fixation  Fixation  9.6   -1.8  350.0  22
692  Saccade  Saccade  109.8   100.2  33.0  22
693  Saccade  Saccade  128.9   19.1  33.0  22
694  Fixation  Fixation  8.9   -120.0  200.0  23
695  Fixation  Fixation  4.5   -4.4  200.0  23
696  Fixation  Fixation  2.0   -2.5  200.0  23
697  Fixation  Fixation  3.3   1.2  200.0  23
698  Fixation  Fixation  1.4   -1.9  200.0  23
699  Fixation  Fixation  6.4   4.9  200.0  23
700  Fixation  Fixation  2.7   -3.7  200.0  23
701  Fixation  Fixation  3.5   0.8  200.0  23
702  Fixation  Fixation  5.8   2.3  200.0  23
703  Fixation  Fixation  0.2   -5.7  200.0  23
704  Fixation  Fixation  5.9   5.8  200.0  23
705  Fixation  Fixation  0.0   -5.9  200.0  23
706  Saccade  Saccade  119.8   119.8  50.0  23
707  Saccade  Saccade  116.7   -3.1  50.0  23
708  Saccade  Saccade  49.9   -66.8  50.0  23
709  Fixation  Fixation  2.4   -47.5  100.0  24
710  Fixation  Fixation  0.3   -2.2  100.0  24
711  Fixation  Fixation  3.8   3.5  100.0  24
712  Fixation  Fixation  10.8   7.0  100.0  24
713  Fixation  Fixation  7.6   -3.2  100.0  24
714  Fixation  Fixation  7.3   -0.2  100.0  24
715  Saccade  Saccade  74.2   66.9  50.0  24
716  Saccade  Saccade  218.6   144.5  50.0  24
717  Saccade  Saccade  124.5   -94.1  50.0  24
718  Fixation  Fixation  9.9   -114.6  234.0  25
719  Fixation  Fixation  7.7   -2.2  234.0  25
720  Fixation  Fixation  16.0   8.3  234.0  25
721  Fixation  Fixation  1.3   -14.7  234.0  25
722  Fixation  Fixation  0.0   -1.3  234.0  25
723  Fixation  Fixation  13.7   13.7  234.0  25
724  Fixation  Fixation  0.0   -13.7  234.0  25
725  Fixation  Fixation  7.8   7.8  234.0  25
726  Fixation  Fixation  6.0   -1.7  234.0  25
727  Fixation  Fixation  11.4   5.3  234.0  25
728  Fixation  Fixation  6.5   -4.9  234.0  25
729  Fixation  Fixation  2.1   -4.3  234.0  25
730  Fixation  Fixation  6.0   3.9  234.0  25
731  Fixation  Fixation  7.8   1.7  234.0  25
732  Saccade  Saccade  68.7   60.9  50.0  25
733  Saccade  Saccade  271.6   202.9  50.0  25
734  Saccade  Saccade  228.0   -43.5  50.0  25
735  Fixation  Fixation  25.3   -202.8  150.0  26
736  Fixation  Fixation  9.9   -15.4  150.0  26
737  Fixation  Fixation  8.4   -1.5  150.0  26
738  Fixation  Fixation  5.6   -2.8  150.0  26
739  Fixation  Fixation  9.9   4.3  150.0  26
740  Fixation  Fixation  2.9   -7.0  150.0  26
741  Fixation  Fixation  11.3   8.4  150.0  26
742  Fixation  Fixation  0.0   -11.3  150.0  26
743  Fixation  Fixation  1.0   1.0  150.0  26
744  Saccade  Saccade  293.6   292.6  50.0  26
745  Saccade  Saccade  140.1   -153.6  50.0  26
746  Saccade  Saccade  46.9   -93.1  50.0  26
747  Fixation  Fixation  23.6   -23.3  33.0  27
748  Fixation  Fixation  5.0   -18.6  33.0  27
749  Saccade  Saccade  263.7   258.7  33.0  27
750  Saccade  Saccade  104.9   -158.8  33.0  27
751  Fixation  Fixation  18.3   -86.6  284.0  28
752  Fixation  Fixation  0.1   -18.2  284.0  28
753  Fixation  Fixation  5.3   5.2  284.0  28
754  Fixation  Fixation  4.2   -1.1  284.0  28
755  Fixation  Fixation  3.2   -1.0  284.0  28
756  Fixation  Fixation  12.5   9.4  284.0  28
757  Fixation  Fixation  0.5   -12.1  284.0  28
758  Fixation  Fixation  0.0   -0.4  284.0  28
759  Fixation  Fixation  1.1   1.1  284.0  28
760  Fixation  Fixation  2.8   1.7  284.0  28
761  Fixation  Fixation  2.5   -0.3  284.0  28
762  Fixation  Fixation  0.0   -2.5  284.0  28
763  Fixation  Fixation  14.2   14.2  284.0  28
764  Fixation  Fixation  0.4   -13.8  284.0  28
765  Fixation  Fixation  0.0   -0.3  284.0  28
766  Fixation  Fixation  3.8   3.7  284.0  28
767  Fixation  Fixation  2.2   -1.5  284.0  28
768  Saccade  Saccade  72.4   70.2  66.0  28
769  Saccade  Saccade  235.8   163.4  66.0  28
770  Saccade  Saccade  156.7   -79.0  66.0  28
771  Saccade  Saccade  30.9   -125.8  66.0  28
772  Fixation  Fixation  16.8   -14.1  167.0  29
773  Fixation  Fixation  3.7   -13.1  167.0  29
774  Fixation  Fixation  7.5   3.8  167.0  29
775  Fixation  Fixation  7.9   0.4  167.0  29
776  Fixation  Fixation  0.4   -7.5  167.0  29
777  Fixation  Fixation  3.0   2.6  167.0  29
778  Fixation  Fixation  6.2   3.2  167.0  29
779  Fixation  Fixation  0.0   -6.2  167.0  29
780  Fixation  Fixation  4.5   4.5  167.0  29
781  Fixation  Fixation  5.1   0.6  167.0  29
782  Saccade  Saccade  79.3   74.2  67.0  29
783  Saccade  Saccade  158.3   79.0  67.0  29
784  Saccade  Saccade  100.9   -57.4  67.0  29
785  Saccade  Saccade  42.2   -58.7  67.0  29
786  Fixation  Fixation  10.3   -31.9  350.0  30
787  Fixation  Fixation  2.2   -8.1  350.0  30
788  Fixation  Fixation  3.4   1.2  350.0  30
789  Fixation  Fixation  1.0   -2.4  350.0  30
790  Fixation  Fixation  2.9   1.8  350.0  30
791  Fixation  Fixation  4.6   1.7  350.0  30
792  Fixation  Fixation  6.5   1.9  350.0  30
793  Fixation  Fixation  1.7   -4.8  350.0  30
794  Fixation  Fixation  0.0   -1.7  350.0  30
795  Fixation  Fixation  2.1   2.1  350.0  30
796  Fixation  Fixation  2.4   0.3  350.0  30
797  Fixation  Fixation  15.6   13.2  350.0  30
798  Fixation  Fixation  19.0   3.4  350.0  30
799  Fixation  Fixation  9.7   -9.3  350.0  30
800  Fixation  Fixation  0.4   -9.3  350.0  30
801  Fixation  Fixation  15.3   14.9  350.0  30
802  Fixation  Fixation  8.5   -6.9  350.0  30
803  Fixation  Fixation  21.3   12.8  350.0  30
804  Fixation  Fixation  4.4   -16.9  350.0  30
805  Fixation  Fixation  5.4   1.0  350.0  30
806  Fixation  Fixation  0.4   -5.0  350.0  30
807  Saccade  Saccade  36.4   36.0  33.0  30
808  Saccade  Saccade  111.2   74.8  33.0  30
809  Fixation  Fixation  29.8   -81.4  233.0  31
810  Fixation  Fixation  8.9   -20.9  233.0  31
811  Fixation  Fixation  11.5   2.6  233.0  31
812  Fixation  Fixation  18.2   6.7  233.0  31
813  Fixation  Fixation  16.9   -1.3  233.0  31
814  Fixation  Fixation  13.1   -3.8  233.0  31
815  Fixation  Fixation  11.2   -2.0  233.0  31
816  Fixation  Fixation  1.4   -9.8  233.0  31
817  Fixation  Fixation  0.0   -1.4  233.0  31
818  Fixation  Fixation  9.6   9.6  233.0  31
819  Fixation  Fixation  10.8   1.2  233.0  31
820  Fixation  Fixation  4.4   -6.4  233.0  31
821  Fixation  Fixation  6.8   2.4  233.0  31
822  Fixation  Fixation  15.8   9.0  233.0  31
823  Saccade  Saccade  68.3   52.6  17.0  31
824  Fixation  Fixation  16.7   -51.7  317.0  32
825  Fixation  Fixation  9.8   -6.9  317.0  32
826  Fixation  Fixation  4.8   -5.0  317.0  32
827  Fixation  Fixation  0.2   -4.6  317.0  32
828  Fixation  Fixation  11.9   11.7  317.0  32
829  Fixation  Fixation  0.0   -11.9  317.0  32
830  Fixation  Fixation  6.0   6.0  317.0  32
831  Fixation  Fixation  5.9   -0.1  317.0  32
832  Fixation  Fixation  8.0   2.2  317.0  32
833  Fixation  Fixation  8.9   0.9  317.0  32
834  Fixation  Fixation  3.3   -5.6  317.0  32
835  Fixation  Fixation  9.1   5.7  317.0  32
836  Fixation  Fixation  0.0   -9.1  317.0  32
837  Fixation  Fixation  6.5   6.5  317.0  32
838  Fixation  Fixation  7.8   1.3  317.0  32
839  Fixation  Fixation  5.1   -2.7  317.0  32
840  Fixation  Fixation  0.0   -5.0  317.0  32
841  Fixation  Fixation  7.2   7.1  317.0  32
842  Fixation  Fixation  8.5   1.3  317.0  32
843  Saccade  Saccade  49.9   41.4  16.0  32
844  Fixation  Fixation  8.9   -41.0  234.0  33
845  Fixation  Fixation  0.1   -8.8  234.0  33
846  Fixation  Fixation  5.8   5.7  234.0  33
847  Fixation  Fixation  4.0   -1.8  234.0  33
848  Fixation  Fixation  0.2   -3.8  234.0  33
849  Fixation  Fixation  10.5   10.3  234.0  33
850  Fixation  Fixation  5.5   -4.9  234.0  33
851  Fixation  Fixation  1.2   -4.3  234.0  33
852  Fixation  Fixation  2.1   0.9  234.0  33
853  Fixation  Fixation  1.8   -0.3  234.0  33
854  Fixation  Fixation  9.2   7.4  234.0  33
855  Fixation  Fixation  7.4   -1.9  234.0  33
856  Fixation  Fixation  0.0   -7.4  234.0  33
857  Fixation  Fixation  10.1   10.1  234.0  33
858  Saccade  Saccade  59.9   49.8  33.0  33
859  Saccade  Saccade  50.8   -9.2  33.0  33
860  Fixation  Fixation  2.2   -48.6  533.0  34
861  Fixation  Fixation  0.0   -2.2  533.0  34
862  Fixation  Fixation  13.2   13.2  533.0  34
863  Fixation  Fixation  2.1   -11.1  533.0  34
864  Fixation  Fixation  3.4   1.3  533.0  34
865  Fixation  Fixation  7.3   3.9  533.0  34
866  Fixation  Fixation  0.8   -6.5  533.0  34
867  Fixation  Fixation  5.9   5.1  533.0  34
868  Fixation  Fixation  8.1   2.2  533.0  34
869  Fixation  Fixation  4.1   -4.1  533.0  34
870  Fixation  Fixation  4.2   0.1  533.0  34
871  Fixation  Fixation  4.1   -0.1  533.0  34
872  Fixation  Fixation  5.3   1.1  533.0  34
873  Fixation  Fixation  5.2   -0.0  533.0  34
874  Fixation  Fixation  1.8   -3.5  533.0  34
875  Fixation  Fixation  2.0   0.2  533.0  34
876  Fixation  Fixation  10.2   8.2  533.0  34
877  Fixation  Fixation  9.0   -1.2  533.0  34
878  Fixation  Fixation  7.7   -1.3  533.0  34
879  Fixation  Fixation  7.2   -0.5  533.0  34
880  Fixation  Fixation  2.3   -4.9  533.0  34
881  Fixation  Fixation  6.7   4.4  533.0  34
882  Fixation  Fixation  8.9   2.2  533.0  34
883  Fixation  Fixation  6.9   -2.0  533.0  34
884  Fixation  Fixation  4.9   -2.0  533.0  34
885  Fixation  Fixation  0.0   -4.9  533.0  34
886  Fixation  Fixation  5.9   5.9  533.0  34
887  Fixation  Fixation  1.7   -4.3  533.0  34
888  Fixation  Fixation  3.2   1.6  533.0  34
889  Fixation  Fixation  1.3   -1.9  533.0  34
890  Fixation  Fixation  3.8   2.4  533.0  34
891  Fixation  Fixation  1.6   -2.2  533.0  34
892  Saccade  Saccade  142.8   141.2  67.0  34
893  Saccade  Saccade  163.2   20.4  67.0  34
894  Saccade  Saccade  164.5   1.3  67.0  34
895  Saccade  Saccade  111.4   -53.1  67.0  34
896  Fixation  Fixation  4.9   -106.5  133.0  35
897  Fixation  Fixation  4.3   -0.6  133.0  35
898  Fixation  Fixation  9.4   5.1  133.0  35
899  Fixation  Fixation  0.0   -9.4  133.0  35
900  Fixation  Fixation  6.4   6.4  133.0  35
901  Fixation  Fixation  3.1   -3.2  133.0  35
902  Fixation  Fixation  3.3   0.2  133.0  35
903  Fixation  Fixation  0.0   -3.3  133.0  35
904  Saccade  Saccade  245.6   245.6  67.0  35
905  Saccade  Saccade  217.5   -28.1  67.0  35
906  Saccade  Saccade  170.9   -46.6  67.0  35
907  Saccade  Saccade  47.1   -123.8  67.0  35
908  Fixation  Fixation  7.6   -39.5  133.0  36
909  Fixation  Fixation  0.7   -6.9  133.0  36
910  Fixation  Fixation  6.1   5.5  133.0  36
911  Fixation  Fixation  11.8   5.7  133.0  36
912  Fixation  Fixation  0.0   -11.8  133.0  36
913  Fixation  Fixation  7.9   7.9  133.0  36
914  Fixation  Fixation  0.0   -7.9  133.0  36
915  Fixation  Fixation  0.1   0.1  133.0  36
916  Saccade  Saccade  106.5   106.4  117.0  36
917  Saccade  Saccade  274.8   168.3  117.0  36
918  Saccade  Saccade  278.5   3.6  117.0  36
919  Saccade  Saccade  252.0   -26.4  117.0  36
920  Saccade  Saccade  260.0   8.0  117.0  36
921  Saccade  Saccade  181.9   -78.1  117.0  36
922  Saccade  Saccade  63.4   -118.5  117.0  36
923  Fixation  Fixation  0.0   -63.4  133.0  37
924  Fixation  Fixation  1.5   1.5  133.0  37
925  Fixation  Fixation  4.7   3.2  133.0  37
926  Fixation  Fixation  10.0   5.3  133.0  37
927  Fixation  Fixation  11.0   1.0  133.0  37
928  Fixation  Fixation  12.3   1.3  133.0  37
929  Fixation  Fixation  1.3   -10.9  133.0  37
930  Fixation  Fixation  3.9   2.6  133.0  37
931  Saccade  Saccade  45.8   41.8  84.0  37
932  Saccade  Saccade  251.9   206.1  84.0  37
933  Saccade  Saccade  207.4   -44.5  84.0  37
934  Saccade  Saccade  187.7   -19.7  84.0  37
935  Saccade  Saccade  67.7   -119.9  84.0  37
936  Fixation  Fixation  17.5   -50.2  200.0  38
937  Fixation  Fixation  1.4   -16.1  200.0  38
938  Fixation  Fixation  3.1   1.8  200.0  38
939  Fixation  Fixation  2.1   -1.1  200.0  38
940  Fixation  Fixation  0.1   -2.0  200.0  38
941  Fixation  Fixation  5.0   5.0  200.0  38
942  Fixation  Fixation  1.7   -3.3  200.0  38
943  Fixation  Fixation  7.8   6.2  200.0  38
944  Fixation  Fixation  0.5   -7.3  200.0  38
945  Fixation  Fixation  3.9   3.4  200.0  38
946  Fixation  Fixation  3.2   -0.7  200.0  38
947  Fixation  Fixation  11.4   8.2  200.0  38
948  Saccade  Saccade  64.9   53.5  66.0  38
949  Saccade  Saccade  141.0   76.1  66.0  38
950  Saccade  Saccade  166.7   25.7  66.0  38
951  Saccade  Saccade  62.7   -104.0  66.0  38
952  Fixation  Fixation  6.2   -56.5  600.0  39
953  Fixation  Fixation  13.2   7.0  600.0  39
954  Fixation  Fixation  3.3   -10.0  600.0  39
955  Fixation  Fixation  6.9   3.6  600.0  39
956  Fixation  Fixation  10.0   3.1  600.0  39
957  Fixation  Fixation  2.5   -7.5  600.0  39
958  Fixation  Fixation  1.1   -1.4  600.0  39
959  Fixation  Fixation  0.0   -1.1  600.0  39
960  Fixation  Fixation  8.3   8.3  600.0  39
961  Fixation  Fixation  3.7   -4.6  600.0  39
962  Fixation  Fixation  3.7   -0.0  600.0  39
963  Fixation  Fixation  6.1   2.3  600.0  39
964  Fixation  Fixation  0.7   -5.3  600.0  39
965  Fixation  Fixation  0.5   -0.3  600.0  39
966  Fixation  Fixation  1.6   1.2  600.0  39
967  Fixation  Fixation  4.7   3.1  600.0  39
968  Fixation  Fixation  0.0   -4.7  600.0  39
969  Fixation  Fixation  5.5   5.5  600.0  39
970  Fixation  Fixation  5.2   -0.4  600.0  39
971  Fixation  Fixation  1.2   -4.0  600.0  39
972  Fixation  Fixation  0.1   -1.1  600.0  39
973  Fixation  Fixation  2.6   2.5  600.0  39
974  Fixation  Fixation  1.1   -1.5  600.0  39
975  Fixation  Fixation  2.1   1.0  600.0  39
976  Fixation  Fixation  2.1   0.0  600.0  39
977  Fixation  Fixation  4.5   2.4  600.0  39
978  Fixation  Fixation  8.2   3.8  600.0  39
979  Fixation  Fixation  2.6   -5.7  600.0  39
980  Fixation  Fixation  0.6   -2.0  600.0  39
981  Fixation  Fixation  8.4   7.9  600.0  39
982  Fixation  Fixation  5.8   -2.7  600.0  39
983  Fixation  Fixation  1.3   -4.5  600.0  39
984  Fixation  Fixation  3.5   2.2  600.0  39
985  Fixation  Fixation  12.5   9.0  600.0  39
986  Fixation  Fixation  0.0   -12.5  600.0  39
987  Fixation  Fixation  9.4   9.4  600.0  39
988  Saccade  Saccade  31.4   22.0  84.0  39
989  Saccade  Saccade  171.6   140.2  84.0  39
990  Saccade  Saccade  104.5   -67.1  84.0  39
991  Saccade  Saccade  109.6   5.1  84.0  39
992  Saccade  Saccade  142.4   32.9  84.0  39
993  Fixation  Fixation  20.6   -121.8  233.0  40
994  Fixation  Fixation  0.6   -20.1  233.0  40
995  Fixation  Fixation  0.9   0.3  233.0  40
996  Fixation  Fixation  17.9   17.0  233.0  40
997  Fixation  Fixation  3.9   -14.0  233.0  40
998  Fixation  Fixation  5.5   1.6  233.0  40
999  Fixation  Fixation  0.0   -5.5  233.0  40
1000  Fixation  Fixation  3.8   3.8  233.0  40
1001  Fixation  Fixation  13.0   9.2  233.0  40
1002  Fixation  Fixation  2.7   -10.3  233.0  40
1003  Fixation  Fixation  2.1   -0.6  233.0  40
1004  Fixation  Fixation  2.0   -0.2  233.0  40
1005  Fixation  Fixation  0.0   -2.0  233.0  40
1006  Fixation  Fixation  0.0   0.0  233.0  40
1007  Saccade  Saccade  157.6   157.6  67.0  40
1008  Saccade  Saccade  259.3   101.8  67.0  40
1009  Saccade  Saccade  217.5   -41.8  67.0  40
1010  Saccade  Saccade  107.6   -109.9  67.0  40
1011  Fixation  Fixation  8.8   -98.8  433.0  41
1012  Fixation  Fixation  3.3   -5.5  433.0  41
1013  Fixation  Fixation  7.2   3.8  433.0  41
1014  Fixation  Fixation  9.8   2.6  433.0  41
1015  Fixation  Fixation  4.3   -5.5  433.0  41
1016  Fixation  Fixation  2.6   -1.8  433.0  41
1017  Fixation  Fixation  9.5   6.9  433.0  41
1018  Fixation  Fixation  0.0   -9.5  433.0  41
1019  Fixation  Fixation  10.1   10.1  433.0  41
1020  Fixation  Fixation  1.3   -8.8  433.0  41
1021  Fixation  Fixation  1.6   0.3  433.0  41
1022  Fixation  Fixation  0.9   -0.8  433.0  41
1023  Fixation  Fixation  2.8   2.0  433.0  41
1024  Fixation  Fixation  0.0   -2.8  433.0  41
1025  Fixation  Fixation  2.6   2.6  433.0  41
1026  Fixation  Fixation  2.3   -0.3  433.0  41
1027  Fixation  Fixation  5.8   3.5  433.0  41
1028  Fixation  Fixation  18.0   12.2  433.0  41
1029  Fixation  Fixation  0.0   -18.0  433.0  41
1030  Fixation  Fixation  26.9   26.9  433.0  41
1031  Fixation  Fixation  1.9   -25.0  433.0  41
1032  Fixation  Fixation  11.7   9.8  433.0  41
1033  Fixation  Fixation  0.0   -11.7  433.0  41
1034  Fixation  Fixation  11.5   11.5  433.0  41
1035  Fixation  Fixation  4.2   -7.3  433.0  41
1036  Fixation  Fixation  10.6   6.4  433.0  41
1037  Saccade  Saccade  78.6   68.0  50.0  41
1038  Saccade  Saccade  180.2   101.5  50.0  41
