left_gaze_origin_validity,right_gaze_origin_validity,Recording timestamp,Gaze point left X,Gaze point left Y,Gaze point left Z,Eye position left X,Eye position left Y,Eye position left Z,Gaze point right X,Gaze point right Y,Gaze point right Z,Eye position right X,Eye position right Y,Eye position right Z,Eye movement type
1,1,1172860600,-47.1378173828125,128.64730834960938,36.18202590942383,-21.486881256103516,52.78717803955078,675.3717651367188,-45.94853591918945,128.8960723876953,36.27254104614258,39.19029235839844,57.02082443237305,670.6302490234375,Fixation
1,1,1172860617,-44.57475280761719,128.73976135253906,36.2156867980957,-21.474729537963867,52.771324157714844,675.3342895507812,-47.84275817871094,128.33963012695312,36.07001495361328,39.20970916748047,57.00053787231445,670.62646484375,Fixation
1,1,1172860634,-45.3333854675293,135.6823272705078,38.742557525634766,-21.4034423828125,52.81941223144531,675.5548095703125,-45.4666633605957,132.1826171875,37.468780517578125,39.27991485595703,57.031768798828125,670.681640625,Fixation
1,1,1172860650,-27.093338012695312,151.59600830078125,44.534629821777344,-21.1497745513916,53.03357696533203,675.5469970703125,-26.75674819946289,146.88621520996094,42.82041549682617,39.43534851074219,57.25912857055664,671.0126953125,Fixation
1,1,1172860667,-16.892202377319336,165.4954071044922,49.593605041503906,-20.953086853027344,53.19227600097656,675.5582885742188,-14.609210968017578,161.62484741210938,48.184837341308594,39.58042526245117,57.36589431762695,671.1071166992188,Fixation
1,1,1172860684,-17.455018997192383,159.88531494140625,47.55168914794922,-20.910676956176758,53.22419738769531,675.5737915039062,-20.958858489990234,161.01734924316406,47.963706970214844,39.64155578613281,57.348880767822266,670.8865356445312,Fixation
1,1,1172860700,-17.55187225341797,163.80490112304688,48.97831726074219,-20.893583297729492,53.22224426269531,675.512451171875,-19.387975692749023,161.15853881835938,48.01512145996094,39.70036315917969,57.349945068359375,670.9039306640625,Fixation
1,1,1172860717,-18.711326599121094,161.69857788085938,48.211673736572266,-20.879175186157227,53.219207763671875,675.5133056640625,-16.722299575805664,161.2311553955078,48.04158020019531,39.73766326904297,57.35456848144531,670.9002685546875,Fixation
1,1,1172860734,-17.849088668823242,162.21865844726562,48.40099334716797,-20.858211517333984,53.193870544433594,675.5264892578125,-18.466264724731445,160.4385986328125,47.75312423706055,39.789459228515625,57.35135269165039,671.0818481445312,Fixation
1,1,1172860750,-18.315521240234375,165.4656524658203,49.582801818847656,-20.8341121673584,53.15660858154297,675.5025634765625,-18.739303588867188,165.46229553222656,49.58158874511719,39.83969497680664,57.33160400390625,671.1885986328125,Fixation
1,1,1172860767,-16.523693084716797,164.430419921875,49.206016540527344,-20.812274932861328,53.11768341064453,675.5430908203125,-18.35690689086914,158.0494384765625,46.88352966308594,39.865238189697266,57.30143356323242,671.0097045898438,Fixation
