recording_timestamp,point_on_display_left_x,point_on_display_left_y,point_on_display_right_x,point_on_display_right_y,gaze_point_left_x,gaze_point_left_y,gaze_point_left_z,gaze_point_right_x,gaze_point_right_y,gaze_point_right_z,eye_position_left_x,eye_position_left_y,eye_position_left_z,eye_position_right_x,eye_position_right_y,eye_position_right_z,left_gaze_origin_validity,right_gaze_origin_validity,left_pupil_diameter,right_pupil_diameter,eye_openness_left,eye_openness_right,eye_movement_type,gaze_direction_left_x,gaze_direction_left_y,gaze_direction_left_z,gaze_direction_right_x,gaze_direction_right_y,gaze_direction_right_z,gaze_direction_x,gaze_direction_y,gaze_direction_z,point_on_display_x,point_on_display_y,eye_position_x,eye_position_y,eye_position_z,gaze_point_x,gaze_point_y,gaze_point_z,velocity,classified_movement,diff,gap,merged,is_blink,duration,group,group_index,x,y,pupil_left,pupil_right
1335865370.628,0.7156716734170914,0.7420226186513901,0.7188730835914612,0.7510164082050323,-38.104469299316406,159.47927856445312,47.403968811035156,-34.550907135009766,154.2024688720703,45.48331069946289,-26.452682495117188,74.48286437988281,697.550048828125,34.50025177001953,77.71430969238281,692.645751953125,1,1,2.873138427734375,2.8321990966796875,10.0584716796875,9.60357666015625,fixation,-11.69870376586914,84.99641418457031,-650.1560287475586,-69.0511589050293,76.48876953125,-647.2841453552246,-40.72340202331543,79.89715576171875,-648.8520622253418,0.7169184982776642,0.7479472532868385,4.023784637451172,76.105224609375,695.0071105957031,-36.720481872558594,156.00321197509766,46.13875198364258,5.727239916380043,fixation,2.9603987514136514,36590.72600007057,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865387.294,0.7163607776165009,0.7437780946493149,0.7188730835914612,0.7510164082050323,-37.339561462402344,158.4493408203125,47.02907180786133,-34.550907135009766,154.2024688720703,45.48331069946289,-26.482257843017578,74.42347717285156,697.2467651367188,34.48809814453125,77.71369934082031,692.7674560546875,1,1,2.8593292236328125,2.826873779296875,10.144866943359377,9.728866577148438,fixation,-10.857303619384766,84.09129333496094,-650.1560287475586,-69.0511589050293,76.48876953125,-647.2841453552246,-40.72340202331543,80.02754974365234,-648.6731395721436,0.7169184982776642,0.7478529140353203,4.002920150756836,76.06858825683594,695.0071105957031,-36.720481872558594,156.05856323242188,46.158891677856445,0.7959590528471888,fixation,-4.931280863532854,36607.391999959946,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865403.963,0.7163986712694168,0.7464016973972321,0.7192880213260651,0.7519277334213257,-37.297489166259766,156.9099884033203,46.468814849853516,-34.090301513671875,153.66778564453125,45.28871154785156,-26.496023178100586,74.35804748535156,696.814697265625,34.481201171875,77.7039794921875,692.849365234375,1,1,2.8604888916015625,2.8292999267578125,9.940765380859377,9.5772705078125,fixation,-10.80146598815918,82.48651123046875,-650.7779502868652,-68.55160522460938,75.96380615234375,-647.5606536865234,-39.64334774017334,79.48764038085938,-649.0310478210449,0.7178822085261345,0.7487090528011322,3.992588996887207,76.03101348876953,694.83203125,-35.65075874328613,155.5562286376953,45.9760627746582,6.505346125594838,fixation,5.709387072747649,36624.06100010872,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865420.63,0.7163986712694168,0.7473665326833725,0.7192880213260651,0.7602165937423706,-37.297489166259766,156.3439178466797,46.26274871826172,-34.090301513671875,148.80450439453125,43.518638610839844,-26.50897789001465,74.32874298095703,696.76025390625,34.4613037109375,77.69438171386719,692.849365234375,1,1,2.8346405029296875,2.8629913330078125,10.0474853515625,9.722183227539062,fixation,-10.80146598815918,82.02716064453125,-650.4975051879883,-68.55160522460938,71.11012268066406,-649.3578872680664,-39.64334774017334,76.347412109375,-649.9852962493896,0.7178822085261345,0.7541763111948967,3.976162910461426,76.01156234741211,694.7984008789062,-35.65075874328613,152.34848022460938,44.80852699279785,16.95175600131286,fixation,10.446409875718022,36640.72800016403,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865437.296,0.7165937572717667,0.749894842505455,0.7192880213260651,0.7602165937423706,-37.08096694946289,154.86050415039062,45.72283935546875,-34.090301513671875,148.80450439453125,43.518638610839844,-26.52710723876953,74.32009887695312,696.76025390625,34.43476486206055,77.68537902832031,692.827392578125,1,1,2.829559326171875,2.8751678466796875,10.152297973632812,9.689620971679688,fixation,-10.540847778320312,80.5317611694336,-650.9974365234375,-68.55160522460938,71.11012268066406,-649.3578872680664,-39.33894443511963,76.347412109375,-649.9852962493896,0.7181416526436806,0.7541763111948967,3.953828811645508,76.00106811523438,694.7938232421875,-35.3627815246582,152.34848022460938,44.80852699279785,1.5932470831337702,fixation,-15.358508918179089,36657.394000053406,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865453.963,0.7162512987852097,0.7473665326833725,0.7190310209989548,0.7561811804771423,-37.461090087890625,156.3439178466797,46.26274871826172,-34.37557601928711,151.1721954345703,44.38039016723633,-26.540119171142578,74.32009887695312,696.7865600585938,34.39765930175781,77.67481994628906,692.67138671875,1,1,2.869415283203125,2.7987213134765625,9.90533447265625,9.706588745117188,fixation,-10.915996551513672,82.02716064453125,-650.4975051879883,-68.81034088134766,73.49737548828125,-648.1998100280762,-39.93145751953125,77.27996826171875,-649.5826473236084,0.7175877392292023,0.7525944709777832,3.928770065307617,76.00106811523438,694.7289733886719,-35.97762870788574,153.27658081054688,45.14632606506348,6.021422048023779,fixation,4.428174964890009,36674.06100010872,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865470.63,0.7162512987852097,0.7465111017227173,0.7192385196685791,0.754948228597641,-37.461090087890625,156.84580993652344,46.4454231262207,-34.14527130126953,151.89556884765625,44.6436767578125,-26.545093536376953,74.34542846679688,696.8253173828125,34.37910842895508,77.67481994628906,692.5921020507812,1,1,2.8275146484375,2.8457183837890625,10.12591552734375,9.66290283203125,fixation,-10.915996551513672,82.50038146972656,-650.4494285583496,-68.52434158325195,74.22244262695312,-648.0277099609375,-40.2242546081543,77.9988784790039,-649.289852142334,0.7172882258892059,0.7513461410999298,3.9170074462890625,76.01012420654297,694.7289733886719,-36.31009292602539,154.00900268554688,45.412906646728516,4.240188081144735,fixation,-1.7812339668790438,36690.72800016403,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865487.296,0.7153379321098328,0.7465111017227173,0.7192385196685791,0.7517583966255188,-38.47491455078125,156.84580993652344,46.4454231262207,-34.14527130126953,153.7671356201172,45.324851989746094,-26.549266815185547,74.36949157714844,696.9052734375,34.37910842895508,77.69216918945312,692.5914916992188,1,1,2.8446807861328125,2.798614501953125,10.215667724609377,9.810562133789062,fixation,-11.92416763305664,82.50038146972656,-650.4494285583496,-68.52434158325195,76.07496643066406,-647.2672500610352,-40.2242546081543,79.28994750976562,-648.8583393096924,0.7172882258892059,0.7491103634238243,3.9155330657958984,76.03083038330078,694.7486877441406,-36.31009292602539,155.3207778930664,45.89034843444824,6.999572874521429,fixation,2.759384793376694,36707.394000053406,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865503.963,0.7148672640323639,0.747232660651207,0.7199935466051102,0.7517583966255188,-38.997352600097656,156.4224853515625,46.291343688964844,-33.30718231201172,153.7671356201172,45.324851989746094,-26.549266815185547,74.36949157714844,696.9052734375,34.380332946777344,77.69742584228516,692.5921020507812,1,1,2.816162109375,2.798828125,10.080291748046877,9.593582153320312,fixation,-12.44808578491211,82.04547882080078,-650.6276016235352,-67.68751525878906,76.07496643066406,-647.2672500610352,-40.194092750549316,79.28994750976562,-648.8583393096924,0.7173257246613503,0.7491103634238243,3.9155330657958984,76.03559112548828,694.7548828125,-36.26846504211426,155.3207778930664,45.89034843444824,0.15802094228345717,fixation,-6.841551932237972,36724.06100010872,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865520.63,0.7148672640323639,0.747232660651207,0.7199935466051102,0.7531681954860687,-38.997352600097656,156.4224853515625,46.291343688964844,-33.30718231201172,152.9399871826172,45.023807525634766,-26.54107093811035,74.36589050292969,696.8251953125,34.39232635498047,77.70330047607422,692.6845703125,1,1,2.8356475830078125,2.85308837890625,10.228042602539062,9.61248779296875,fixation,-12.44808578491211,82.04547882080078,-650.6276016235352,-67.68751525878906,75.23668670654297,-647.712459564209,-40.067800521850586,79.80633163452148,-648.6632480621338,0.717430405318737,0.7482343465089798,3.9256277084350586,76.03559112548828,694.7548828125,-36.15226745605469,155.8347625732422,46.07741355895996,2.8826701875107976,fixation,2.7246492452273405,36740.72800016403,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865537.297,0.715374544262886,0.7475421577692032,0.7199522256851196,0.7531681954860687,-38.434268951416016,156.24087524414062,46.22524642944336,-33.35304260253906,152.9399871826172,45.023807525634766,-26.534086227416992,74.35356140136719,696.7450561523438,34.406742095947266,77.70529174804688,692.7362670898438,1,1,2.8092193603515625,2.8047332763671875,10.183120727539062,9.684005737304688,fixation,-11.900182723999023,81.89655303955078,-650.4666481018066,-67.75978469848633,75.23668670654297,-647.712459564209,-39.88948726654053,78.78952407836914,-649.0468807220459,0.7176220938563347,0.7499728873372078,3.9363279342651367,76.0284309387207,694.7530517578125,-35.93949317932129,154.8147201538086,45.7061710357666,5.634714488447515,fixation,2.7520443009367175,36757.39499998093,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865553.964,0.7164834588766098,0.7475421577692032,0.7191476076841354,0.7531403601169586,-37.20337677001953,156.24087524414062,46.22524642944336,-34.246177673339844,152.956298828125,45.02976608276367,-26.526700973510742,74.34432220458984,696.69189453125,34.42668914794922,77.70462036132812,692.814208984375,1,1,2.828369140625,2.8056640625,10.287384033203123,9.735580444335938,fixation,-10.676675796508789,81.89655303955078,-650.4666481018066,-68.69409942626953,75.25167846679688,-647.712459564209,-39.829983711242676,78.78952407836914,-649.0468807220459,0.7176633849740028,0.7499728873372078,3.9499940872192383,76.02519607543945,694.7454833984375,-35.89365577697754,154.8147201538086,45.7061710357666,0.3117053867148601,fixation,-5.323009101732655,36774.06200003624,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865570.631,0.7184840440750122,0.7489703595638275,0.7191476076841354,0.7531403601169586,-34.98273849487305,155.40292358398438,45.92025375366211,-34.246177673339844,152.956298828125,45.02976608276367,-26.519397735595703,74.34432220458984,696.69189453125,34.44792175292969,77.70462036132812,692.814208984375,1,1,2.834091186523437,2.819427490234375,10.330673217773438,9.758270263671877,fixation,-8.463340759277344,81.070068359375,-650.7057228088379,-68.69409942626953,75.25167846679688,-647.8352241516113,-38.57872009277344,78.16087341308594,-649.2704734802246,0.7188158258795738,0.7510553598403931,3.964262008666992,76.01873779296875,694.7454833984375,-34.614458084106445,154.1796112060547,45.47500991821289,7.432315920691169,fixation,7.120610533976309,36790.72900009155,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865587.297,0.7229945510625839,0.7496457695960999,0.7212270647287369,0.7548700869083405,-29.976064682006836,155.0066375732422,45.776004791259766,-31.937992095947266,151.94143676757812,44.660377502441406,-26.487218856811523,74.3597183227539,696.8704833984375,34.508331298828125,77.63728332519531,692.4066772460938,1,1,2.8208465576171875,2.8194732666015625,10.075698852539062,9.721969604492188,fixation,-3.4888458251953125,80.64691925048828,-651.0944786071777,-66.44632339477539,74.32759094238281,-647.8352241516113,-34.96758460998535,77.43889617919922,-649.4909973144531,0.7221108078956604,0.7522975951433182,4.010556221008301,76.0118637084961,694.7007446289062,-30.95702838897705,153.4507598876953,45.209747314453125,19.358189073523377,fixation,11.925873152832208,36807.39499998093,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865603.964,0.7252938896417618,0.7496457695960999,0.7270699590444565,0.7548700869083405,-27.423803329467773,155.0066375732422,45.776004791259766,-25.452377319335938,151.94143676757812,44.660377502441406,-26.432384490966797,74.40503692626953,697.25146484375,34.53973388671875,77.61384582519531,692.122314453125,1,1,2.841171264648437,2.8106842041015625,10.239395141601562,9.632522583007812,fixation,-1.0052127838134766,80.64691925048828,-651.3862915039062,-59.99211120605469,74.32759094238281,-647.4619369506836,-30.0661039352417,77.43889617919922,-649.4909973144531,0.7265752628445625,0.7522975951433182,4.053674697875977,76.00488662719727,694.6612548828125,-26.001484870910645,153.4507598876953,45.209747314453125,25.696866728502588,fixation,6.338677654979211,36824.06200003624,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865620.63,0.7260923832654953,0.7492282688617706,0.7278566360473633,0.7522566020488739,-26.537477493286133,155.25161743164062,45.86517333984375,-24.579166412353516,153.47483825683594,45.21848678588867,-26.432384490966797,74.40503692626953,697.25146484375,34.53973388671875,77.604736328125,692.071044921875,1,1,2.8533172607421875,2.807586669921875,10.274948120117188,9.745132446289062,fixation,-0.10092353820800781,80.8465805053711,-651.3862915039062,-59.12699508666992,75.87101745605469,-646.8266792297363,-29.574332237243652,78.63692092895508,-649.0180130004883,0.7270084321498871,0.7502676099538803,4.053674697875977,76.00488662719727,694.6612548828125,-25.520657539367676,154.64180755615234,45.64324188232422,7.005287125245598,fixation,-18.69157960325699,36840.72800016403,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865637.297,0.7260923832654953,0.7478683590888977,0.727409228682518,0.7522566020488739,-26.537477493286133,156.04949951171875,46.15557861328125,-25.07577133178711,153.47483825683594,45.21848678588867,-26.436553955078125,74.40503692626953,697.25146484375,34.53565979003906,77.604736328125,692.045654296875,1,1,2.852890014648437,2.801498413085937,10.295333862304688,9.714736938476562,fixation,-0.10092353820800781,81.64460754394531,-651.0822143554688,-59.60729217529297,75.87101745605469,-646.8266792297363,-29.574332237243652,78.7578125,-648.9717807769775,0.7270084321498871,0.7500624805688858,4.049552917480469,76.00488662719727,694.660888671875,-25.520657539367676,154.76216888427734,45.68703269958496,0.659706647580667,fixation,-6.345580477664931,36857.39499998093,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865653.964,0.7260923832654953,0.7456353306770325,0.727409228682518,0.7522566020488739,-26.537477493286133,157.3596649169922,46.6324462890625,-25.07577133178711,153.47483825683594,45.21848678588867,-26.452327728271484,74.41339111328125,697.276123046875,34.53152084350586,77.605224609375,692.045654296875,1,1,2.824432373046875,2.8182525634765625,10.228973388671877,9.785919189453123,fixation,-0.10092353820800781,82.94627380371094,-650.6436767578125,-59.60729217529297,75.87101745605469,-646.8548240661621,-29.96003818511963,78.758544921875,-648.9544467926025,0.7266482710838318,0.7500527799129486,4.0395965576171875,76.00930786132812,694.660888671875,-25.92044162750244,154.76785278320312,45.68910789489746,2.028221967946153,fixation,1.3685153203654858,36874.06200003624,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865670.634,0.7261684834957123,0.745245561003685,0.727409228682518,0.7519519329071045,-26.453001022338867,157.5883331298828,46.715694427490234,-25.07577133178711,153.653564453125,45.28354263305664,-26.464040756225586,74.42239379882812,697.276123046875,34.528682708740234,77.62238311767578,692.1383666992188,1,1,2.815582275390625,2.806365966796875,10.002517700195312,9.700332641601562,fixation,0.01103973388671875,83.16568756103516,-650.559024810791,-59.60729217529297,76.03118133544922,-646.8621711730957,-29.96003818511963,79.63616561889648,-648.7105979919434,0.7266482710838318,0.7485233917832375,4.0322980880737305,76.02238845825195,694.726318359375,-25.92044162750244,155.66516876220703,46.01572036743164,4.731271365940611,fixation,2.703049397994458,36890.73200011253,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865687.301,0.7264409065246582,0.7417085915803909,0.7285370081663132,0.7518012225627899,-26.150609970092773,159.6635284423828,47.471038818359375,-23.823936462402344,153.74200439453125,45.31574630737305,-26.469877243041992,74.42264556884766,697.3021240234375,34.528682708740234,77.63536071777344,692.1779174804688,1,1,2.8478546142578125,2.8077850341796875,10.246978759765623,9.710037231445312,fixation,0.31926727294921875,85.22750091552734,-649.8310852050781,-58.35261917114258,76.10664367675781,-646.8548240661621,-29.01667594909668,80.84743118286133,-648.2787170410156,0.7274889573454857,0.7464702054858208,4.029402732849121,76.02900314331055,694.7272033691406,-24.98727321624756,156.86981964111328,46.45414924621582,8.209181824675143,fixation,3.4779104587345326,36907.39900016785,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865703.968,0.7264779508113861,0.7417085915803909,0.7285370081663132,0.7518012225627899,-26.109485626220703,159.6635284423828,47.471038818359375,-23.823936462402344,153.74200439453125,45.31574630737305,-26.47083282470703,74.43602752685547,697.3021240234375,34.52873229980469,77.6610336303711,692.2308349609375,1,1,2.8457794189453125,2.79638671875,10.078704833984377,9.568313598632812,fixation,0.36411285400390625,85.22750091552734,-649.8310852050781,-58.35261917114258,76.10664367675781,-646.8621711730957,-29.01667594909668,80.42346572875977,-648.4724578857422,0.7274889573454857,0.7471269592642784,4.029402732849121,76.04853057861328,694.7664794921875,-24.98727321624756,156.4844970703125,46.31391906738281,2.337349072617153,fixation,-5.8718327520579905,36924.06599998474,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
1335865720.634,0.7266830652952194,0.7394666075706482,0.7289760857820511,0.7552456557750702,-25.881839752197266,160.9789581298828,47.94977951049805,-23.336563110351562,151.72108459472656,44.580177307128906,-26.47083282470703,74.44639587402344,697.3021240234375,34.53282928466797,77.67566680908203,692.2308349609375,1,1,2.84027099609375,2.822174072265625,10.061874389648438,9.707427978515623,fixation,0.5889930725097656,86.52960205078125,-649.3261604309082,-57.86939239501953,74.04541778564453,-647.6769027709961,-28.609498977661133,80.42346572875977,-648.4724578857422,0.7278618812561035,0.7471269592642784,4.031017303466797,76.06103134155273,694.7664794921875,-24.573328018188477,156.4844970703125,46.31391906738281,2.1380842890315943,fixation,-0.19926478358555855,36940.73200011253,False,False,450.0,202,86,0.7213589165497709,0.7495041762789091,2.8447887279369213,2.824477019133391
