left_gaze_origin_validity,right_gaze_origin_validity,Recording timestamp,Gaze point left X,Gaze point left Y,Gaze point left Z,Eye position left X,Eye position left Y,Eye position left Z,Gaze point right X,Gaze point right Y,Gaze point right Z,Eye position right X,Eye position right Y,Eye position right Z,Eye openness left,Eye openness right,Eye movement type
1,1,1333711477726,207.59255981445312,83.64093780517578,19.801021575927734,-30.87200164794922,72.91632080078125,678.4244995117188,205.64268493652344,79.64035034179688,18.344907760620117,30.097129821777344,74.79217529296875,680.0777587890625,10.2012939453125,10.611419677734377,Fixation
1,1,1333711494393,203.7030487060547,84.144775390625,19.984411239624023,-30.879112243652344,72.87287902832031,678.2713623046875,202.8151397705078,79.14315032958984,18.164018630981445,30.099374771118164,74.76718139648438,679.975341796875,10.31793212890625,10.369216918945312,Fixation
1,1,1333711511060,204.62330627441406,82.20661163330078,19.2789363861084,-30.880788803100586,72.84719848632812,678.19580078125,206.6311798095703,79.58392333984375,18.324417114257812,30.10428237915039,74.74247741699219,679.8857421875,10.4029541015625,10.192581176757812,Fixation
1,1,1333711527727,211.98699951171875,107.40006256103516,28.448646545410156,-30.701255798339844,73.08590698242188,678.34033203125,219.5841827392578,99.11375427246094,25.432645797729492,30.171199798583984,74.96031951904297,679.9818115234375,10.506103515625,10.716705322265623,Fixation
1,1,1333711544394,219.41900634765625,155.94508361816406,46.117618560791016,-30.432640075683594,73.65678405761719,678.6956176757812,226.9446563720703,152.22442626953125,44.76338577270508,30.197355270385742,75.75213623046875,682.6824951171875,10.121994018554688,9.861373901367188,Fixation
1,1,1333711561061,208.89161682128906,197.8147735595703,61.35697555541992,-30.421945571899414,74.14032745361328,679.12060546875,218.51014709472656,197.130615234375,61.107933044433594,29.92422866821289,75.94197845458984,681.9688720703125,10.041305541992188,9.956283569335938,Fixation
1,1,1333711577727,189.12725830078125,228.62002563476562,72.56915283203125,-30.549762725830078,74.41984558105469,679.108642578125,207.19595336914062,235.4703369140625,75.06240844726562,29.538986206054688,75.66041564941406,679.166259765625,10.189682006835938,9.817337036132812,Fixation
1,1,1333711594395,199.81092834472656,227.69691467285156,72.23309326171875,-30.621150970458984,74.37538146972656,679.074951171875,205.1597900390625,225.83885192871094,71.55685424804688,29.876598358154297,76.02971649169922,681.485595703125,10.419082641601562,10.569503784179688,Fixation
1,1,1333711611060,195.8963165283203,228.5084228515625,72.52850341796875,-30.65949249267578,74.37028503417969,678.9566040039062,203.0034942626953,227.9511260986328,72.32566833496094,29.969364166259766,76.06240844726562,681.8507080078125,10.38037109375,10.454193115234377,Fixation
1,1,1333711627728,195.26370239257812,228.14642333984375,72.39673614501953,-30.683435440063477,74.37239837646484,678.8900146484375,203.4698944091797,228.60107421875,72.56220245361328,30.016651153564453,76.04421997070312,681.7164916992188,10.544815063476562,10.480010986328123,Fixation
1,1,1333711644395,192.8696746826172,228.3744354248047,72.47972106933594,-30.714378356933594,74.37519836425781,678.8370361328125,202.1168975830078,227.99964904785156,72.34335327148438,30.062170028686523,76.05131530761719,681.776123046875,10.604293823242188,10.531875610351562,Fixation
1,1,1333711661061,132.47708129882812,243.0081329345703,77.80592346191406,-31.189186096191406,74.53422546386719,678.7752685546875,152.67120361328125,245.74806213378906,78.8031997680664,29.646202087402344,76.10013580322266,680.7835693359375,10.572769165039062,10.384567260742188,Fixation
1,1,1333711677728,64.69976043701172,257.1927185058594,82.96873474121094,-31.886539459228516,74.60819244384766,678.8302001953125,91.39176940917969,251.6127471923828,80.937744140625,29.0142879486084,76.23922729492188,680.2132568359375,10.521148681640623,10.443450927734377,Fixation
1,1,1333711694393,11.575116157531738,250.12315368652344,80.39557647705078,-32.533172607421875,74.58735656738281,679.2002563476562,35.83860397338867,243.2048797607422,77.8775634765625,28.413711547851562,76.20822143554688,679.7528076171875,10.4886474609375,10.447189331054688,Fixation
1,1,1333711711060,-36.271907806396484,241.56466674804688,77.28055572509766,-33.017391204833984,74.51342010498047,679.161865234375,-9.777650833129883,234.9090118408203,74.85809326171875,27.915403366088867,76.27107238769531,680.1177978515625,10.512954711914062,10.524398803710938,Fixation
1,1,1333711727729,-66.72640991210938,224.92230224609375,71.22327423095703,-33.370140075683594,74.4204330444336,679.3372802734375,-42.27634048461914,221.1448516845703,69.84835815429688,27.56773567199707,76.19075775146484,679.993896484375,10.426010131835938,10.615524291992188,Fixation
1,1,1333711744395,-89.91279602050781,212.68280029296875,66.76844024658203,-33.60868835449219,74.32698059082031,679.4841918945312,-70.06832885742188,207.0794219970703,64.72896575927734,27.306976318359375,76.08773040771484,679.9640502929688,10.807907104492188,10.5804443359375,Fixation
1,1,1333711761063,-84.91492462158203,215.5886688232422,67.82608032226562,-33.63966369628906,74.31362915039062,679.2243041992188,-69.3435287475586,208.021240234375,65.07176208496094,27.31085968017578,76.0619888305664,679.7334594726562,10.881698608398438,10.669097900390623,Fixation
1,1,1333711777729,-84.58958435058594,216.02610778808594,67.9853286743164,-33.672340393066406,74.34304809570312,679.24609375,-73.07964324951172,208.26211547851562,65.15943908691406,27.312793731689453,76.07185363769531,679.694580078125,10.692672729492188,10.524978637695312,Fixation
1,1,1333711794396,-82.81195068359375,214.29330444335938,67.35457611083984,-33.70856475830078,74.36113739013672,679.31982421875,-73.03661346435547,208.43638610839844,65.22286224365234,27.317899703979492,76.08636474609375,679.7069702148438,10.822845458984377,10.81787109375,Fixation
1,1,1333711811063,-80.84406280517578,213.98483276367188,67.24235534667969,-33.74188232421875,74.37213134765625,679.418212890625,-73.20748901367188,208.30320739746094,65.17437744140625,27.31905174255371,76.1118392944336,679.8220825195312,10.632110595703123,10.638275146484377,Fixation
1,1,1333711827729,-80.5859146118164,214.85911560058594,67.56053161621094,-33.77801513671875,74.36898803710938,679.517578125,-73.51853942871094,208.03082275390625,65.07524108886719,27.31511688232422,76.12702941894531,679.9361572265625,10.652587890625,10.4798583984375,Fixation
1,1,1333711844396,-81.60914611816406,214.89697265625,67.57435607910156,-33.81190490722656,74.37065124511719,679.615966796875,-73.7911148071289,207.91714477539062,65.03387451171875,27.305503845214844,76.152099609375,680.1040649414062,10.569000244140623,10.55059814453125,Fixation
1,1,1333711861066,-84.63182830810547,214.60342407226562,67.46746826171875,-33.828678131103516,74.34400939941406,679.4464111328125,-75.7158203125,210.31723022460938,65.90745544433594,27.276765823364258,76.16323852539062,680.17041015625,10.682449340820312,10.541702270507812,Fixation
1,1,1333711877732,-85.53421020507812,212.95538330078125,66.86761474609375,-33.878021240234375,74.36085510253906,679.5443725585938,-72.94659423828125,210.87808227539062,66.11157989501953,27.229177474975586,76.14225769042969,679.9449462890625,10.708877563476562,10.594375610351562,Fixation
1,1,1333711894400,-80.44473266601562,213.02053833007812,66.8913345336914,-33.95884704589844,74.35862731933594,679.573974609375,-74.24542236328125,210.25491333007812,65.8847885131836,27.158178329467773,76.11334228515625,679.6171875,10.700653076171877,10.681915283203123,Fixation
1,1,1333711911066,-79.54527282714844,213.07186889648438,66.91004943847656,-34.02516174316406,74.35128021240234,679.6179809570312,-72.94679260253906,207.4023895263672,64.84651947021484,27.106271743774414,76.1289291381836,679.6978759765625,10.720443725585938,10.663787841796877,Fixation
1,1,1333711927733,-82.99862670898438,213.3397674560547,67.0075454711914,-34.05564880371094,74.33252716064453,679.4991455078125,-75.00619506835938,209.37991333007812,65.56626892089844,27.08052635192871,76.181640625,680.0970458984375,10.558685302734377,10.48187255859375,Fixation
1,1,1333711944400,-115.88561248779297,190.07676696777344,58.54048538208008,-34.3135871887207,74.01924896240234,679.41455078125,-109.84078979492188,182.48878479003906,55.77870559692383,26.639881134033203,75.85513305664062,679.7369384765625,10.792984008789062,10.528182983398438,Fixation
1,1,1333711961064,-157.1737060546875,159.28829956054688,47.33438491821289,-34.705810546875,73.76960754394531,679.9293212890625,-159.26242065429688,156.9470977783203,46.48229217529297,26.00217628479004,75.56237030029297,679.9940185546875,10.674575805664062,10.118484497070312,Fixation
1,1,1333711977733,-194.13075256347656,131.26048278808594,37.13311004638672,-35.0322265625,73.63221740722656,680.6895751953125,-187.35389709472656,136.56900024414062,39.06525802612305,25.65135955810547,75.28514099121094,680.175537109375,10.482192993164062,9.761825561523438,Fixation
1,1,1333711994397,-217.88299560546875,104.5143051147461,27.398319244384766,-35.27244567871094,73.41633605957031,680.6096801757812,-212.8513946533203,111.98136138916016,30.11610984802246,25.372421264648438,75.1426010131836,680.2984619140625,10.75347900390625,9.374893188476562,Fixation
1,1,1333712011064,-236.69015502929688,77.00444030761719,17.385543823242188,-35.5093994140625,73.48316955566406,682.2080078125,-235.3899383544922,90.0788345336914,22.14423179626465,25.07996368408203,75.01837158203125,680.527587890625,10.136001586914062,9.239517211914062,Fixation
1,1,1333712027731,-273.0936279296875,57.89228439331055,10.429304122924805,-35.73290252685547,73.51380920410156,684.05810546875,-272.55694580078125,62.35624313354492,12.054049491882324,24.706140518188477,74.8825912475586,680.849609375,10.168930053710938,9.415115356445312,Fixation
1,1,1333712044400,-276.8051452636719,59.293487548828125,10.939262390136719,-35.85154342651367,73.32820129394531,682.3728637695312,-273.8451232910156,62.18788528442383,11.99276065826416,24.625728607177734,74.90351867675781,680.8685913085938,10.212478637695312,8.89508056640625,Fixation
1,1,1333712061066,-279.49169921875,59.32000732421875,10.948972702026367,-35.89106750488281,73.2506332397461,681.6669921875,-274.7548522949219,58.16233444213867,10.52755355834961,24.537403106689453,74.88108825683594,680.6567993164062,10.361038208007812,9.108306884765623,Fixation
1,1,1333712077733,-278.7301330566406,58.415897369384766,10.619871139526367,-36.025718688964844,73.34941864013672,682.3887329101562,-275.28167724609375,56.929866790771484,10.07898235321045,24.489723205566406,74.89469146728516,680.7769165039062,10.392181396484377,9.215591430664062,Fixation
1,1,1333712094400,-282.7421569824219,57.795223236083984,10.393938064575195,-36.075775146484375,73.31427001953125,682.2523193359375,-276.4648132324219,56.23543930053711,9.826271057128906,24.472976684570312,74.91095733642578,680.9957275390625,10.345291137695312,9.246307373046877,Fixation
1,1,1333712111068,-281.72149658203125,57.2816162109375,10.20704460144043,-36.1099853515625,73.2318115234375,681.9791259765625,-279.4156188964844,53.182559967041016,8.715106964111328,24.460472106933594,74.907470703125,681.0352172851562,10.298553466796877,9.28802490234375,Fixation
1,1,1333712127735,-278.4130859375,55.74604797363281,9.648141860961914,-36.1831169128418,73.21620178222656,681.99658203125,-279.2532653808594,52.61381149291992,8.508127212524414,24.410808563232422,74.89810180664062,680.962158203125,10.42254638671875,9.329330444335938,Fixation
1,1,1333712144402,-280.1090087890625,55.862945556640625,9.690670013427734,-36.268836975097656,73.25361633300781,682.3735961914062,-277.01251220703125,54.11061477661133,9.052865028381348,24.289188385009766,74.85256958007812,680.6246337890625,9.996139526367188,9.29833984375,Fixation
1,1,1333712161068,-277.3694763183594,55.54945373535156,9.576603889465332,-36.3948974609375,73.21964263916016,682.25537109375,-282.19561767578125,52.3954963684082,8.428579330444336,24.235050201416016,74.89094543457031,680.9357299804688,9.943862915039062,9.448043823242188,Fixation
1,1,1333712177735,-277.635498046875,55.57912063598633,9.587372779846191,-36.51575469970703,73.27297973632812,682.770751953125,-278.64080810546875,55.32949447631836,9.496461868286133,24.079708099365234,74.85000610351562,680.6019287109375,10.304046630859377,9.373703002929688,Fixation
1,1,1333712194403,-275.86590576171875,56.38713836669922,9.881476402282715,-36.63801956176758,73.23881530761719,682.3817749023438,-280.66827392578125,53.495079040527344,8.828855514526367,24.008087158203125,74.92132568359375,681.01708984375,10.066848754882812,9.39215087890625,Fixation
1,1,1333712211069,-279.06793212890625,54.78251266479492,9.29743480682373,-36.66960906982422,73.2376480102539,682.1578369140625,-279.75030517578125,53.17503356933594,8.712320327758789,23.868270874023438,74.95311737060547,680.707275390625,10.043197631835938,8.258193969726562,Fixation
1,1,1333712227736,-276.50189208984375,52.07483673095703,8.311873435974121,-36.91827392578125,73.5899887084961,684.236572265625,-278.1049499511719,48.75588607788086,7.103896141052246,23.774866104125977,75.2074966430664,681.4202270507812,7.8127899169921875,4.957778930664063,Fixation
0,0,1333712244406,,,,,,,,,,,,,5.1778106689453125,0.0,EyesNotFound
0,0,1333712261072,,,,,,,,,,,,,2.657318115234375,0.0,EyesNotFound
0,0,1333712277739,,,,,,,,,,,,,0.0,0.0,EyesNotFound
0,0,1333712294405,,,,,,,,,,,,,0.0,0.0,EyesNotFound
0,0,1333712311074,,,,,,,,,,,,,0.0,0.856536865234375,EyesNotFound
0,0,1333712327742,,,,,,,,,,,,,2.8004302978515625,0.0,EyesNotFound
0,0,1333712344409,,,,,,,,,,,,,3.770965576171875,0.0,EyesNotFound
0,0,1333712361073,,,,,,,,,,,,,4.4276885986328125,0.0,EyesNotFound
0,0,1333712377739,,,,,,,,,,,,,5.02435302734375,0.0,EyesNotFound
0,0,1333712394408,,,,,,,,,,,,,6.1378021240234375,,EyesNotFound
0,0,1333712411074,,,,,,,,,,,,,6.482589721679688,0.0,EyesNotFound
0,1,1333712427741,,,,,,,-251.62535095214844,61.087127685546875,11.592161178588867,23.868419647216797,75.5108642578125,681.25830078125,6.9810333251953125,5.7382659912109375,Fixation
